-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MIN
2.5,41.875,2025,16,20.78
2.5,42.5,2025,16,21.1
2.5,43.125,2025,16,20.6
2.5,43.75,2025,16,21.25
2.5,44.375,2025,16,21.99
2.5,45.0,2025,16,21.75
2.5,45.625,2025,16,22.28
2.5,46.25,2025,16,25.27
3.0,41.25,2025,16,20.44
3.0,41.875,2025,16,19.68
3.0,42.5,2025,16,20.99
3.0,43.125,2025,16,19.96
3.0,43.75,2025,16,20.13
3.0,44.375,2025,16,20.92
3.0,45.0,2025,16,21.3
3.0,45.625,2025,16,21.03
3.0,46.25,2025,16,22.29
3.5,41.25,2025,16,19.85
3.5,41.875,2025,16,20.55
3.5,42.5,2025,16,21.85
3.5,43.125,2025,16,20.7
3.5,43.75,2025,16,19.09
3.5,44.375,2025,16,19.28
3.5,45.0,2025,16,20.36
3.5,45.625,2025,16,20.49
3.5,46.25,2025,16,20.56
4.0,41.25,2025,16,19.97
4.0,41.875,2025,16,21.28
4.0,42.5,2025,16,22.15
4.0,43.125,2025,16,20.77
4.0,43.75,2025,16,19.05
4.0,44.375,2025,16,19.21
4.0,45.0,2025,16,20.21
4.0,45.625,2025,16,20.26
4.0,46.25,2025,16,20.89
4.5,41.25,2025,16,18.64
4.5,41.875,2025,16,21.15
4.5,42.5,2025,16,21.52
4.5,43.125,2025,16,20.22
4.5,43.75,2025,16,18.7
4.5,44.375,2025,16,18.99
4.5,45.0,2025,16,20.03
4.5,45.625,2025,16,19.97
4.5,46.25,2025,16,20.49
5.0,41.25,2025,16,18.31
5.0,41.875,2025,16,20.87
5.0,42.5,2025,16,20.86
5.0,43.125,2025,16,19.52
5.0,43.75,2025,16,19.24
5.0,44.375,2025,16,19.76
5.0,45.0,2025,16,19.83
5.0,45.625,2025,16,19.51
5.0,46.25,2025,16,20.14
-2.0,41.25,2025,17,25.21
-2.0,41.875,2025,17,26.15
-2.0,42.5,2025,17,26.11
-2.0,43.125,2025,17,26.11
-2.0,43.75,2025,17,26.13
-2.0,44.375,2025,17,26.14
-2.0,45.0,2025,17,26.39
-2.0,45.625,2025,17,26.51
-2.0,46.25,2025,17,26.65
-1.5,41.25,2025,17,23.81
-1.5,41.875,2025,17,25.61
-1.5,42.5,2025,17,26.04
-1.5,43.125,2025,17,26.07
-1.5,43.75,2025,17,26.02
-1.5,44.375,2025,17,26.04
-1.5,45.0,2025,17,26.11
-1.5,45.625,2025,17,26.18
-1.5,46.25,2025,17,26.35
-1.0,41.25,2025,17,23.57
-1.0,41.875,2025,17,24.91
-1.0,42.5,2025,17,26.04
-1.0,43.125,2025,17,26.05
-1.0,43.75,2025,17,26.0
-1.0,44.375,2025,17,25.94
-1.0,45.0,2025,17,25.96
-1.0,45.625,2025,17,26.07
-1.0,46.25,2025,17,26.22
-0.5,41.25,2025,17,23.5
-0.5,41.875,2025,17,24.35
-0.5,42.5,2025,17,25.67
-0.5,43.125,2025,17,26.09
-0.5,43.75,2025,17,26.04
-0.5,44.375,2025,17,25.96
-0.5,45.0,2025,17,25.96
-0.5,45.625,2025,17,26.02
-0.5,46.25,2025,17,26.1
-1.7975103014118005e-13,41.25,2025,17,23.61
-1.7975103014118005e-13,41.875,2025,17,23.87
-1.7975103014118005e-13,42.5,2025,17,24.54
-1.7975103014118005e-13,43.125,2025,17,25.79
-1.7975103014118005e-13,43.75,2025,17,26.1
-1.7975103014118005e-13,44.375,2025,17,26.05
-1.7975103014118005e-13,45.0,2025,17,25.99
-1.7975103014118005e-13,45.625,2025,17,26.02
-1.7975103014118005e-13,46.25,2025,17,26.07
0.5,41.25,2025,17,23.64
0.5,41.875,2025,17,23.74
0.5,42.5,2025,17,23.86
0.5,43.125,2025,17,24.7
0.5,43.75,2025,17,25.91
0.5,44.375,2025,17,26.1
0.5,45.0,2025,17,26.07
0.5,45.625,2025,17,26.04
0.5,46.25,2025,17,26.05
1.0,41.25,2025,17,23.64
1.0,41.875,2025,17,23.71
1.0,42.5,2025,17,23.63
1.0,43.125,2025,17,23.79
1.0,43.75,2025,17,24.69
1.0,44.375,2025,17,25.93
1.0,45.0,2025,17,26.08
1.0,45.625,2025,17,26.07
1.0,46.25,2025,17,26.04
1.5,41.25,2025,17,23.27
1.5,41.875,2025,17,23.22
1.5,42.5,2025,17,23.39
1.5,43.125,2025,17,23.29
1.5,43.75,2025,17,23.46
1.5,44.375,2025,17,24.54
1.5,45.0,2025,17,25.52
1.5,45.625,2025,17,25.94
1.5,46.25,2025,17,25.96
2.0,41.25,2025,17,22.21
2.0,41.875,2025,17,22.5
2.0,42.5,2025,17,22.46
2.0,43.125,2025,17,22.17
2.0,43.75,2025,17,22.67
2.0,44.375,2025,17,23.13
2.0,45.0,2025,17,23.34
2.0,45.625,2025,17,25.0
2.0,46.25,2025,17,25.66
2.5,41.25,2025,17,21.25
2.5,41.875,2025,17,21.09
2.5,42.5,2025,17,21.71
2.5,43.125,2025,17,21.35
2.5,43.75,2025,17,21.89
2.5,44.375,2025,17,22.61
2.5,45.0,2025,17,22.38
2.5,45.625,2025,17,22.17
2.5,46.25,2025,17,25.02
3.0,41.25,2025,17,20.96
3.0,41.875,2025,17,20.19
3.0,42.5,2025,17,21.82
3.0,43.125,2025,17,20.87
3.0,43.75,2025,17,20.82
3.0,44.375,2025,17,21.35
3.0,45.0,2025,17,21.95
3.0,45.625,2025,17,21.54
3.0,46.25,2025,17,21.72
3.5,41.25,2025,17,20.51
3.5,41.875,2025,17,21.18
3.5,42.5,2025,17,22.75
3.5,43.125,2025,17,21.34
3.5,43.75,2025,17,19.44
3.5,44.375,2025,17,19.81
3.5,45.0,2025,17,21.0
3.5,45.625,2025,17,20.97
3.5,46.25,2025,17,20.72
4.0,41.25,2025,17,20.33
4.0,41.875,2025,17,21.64
4.0,42.5,2025,17,22.84
4.0,43.125,2025,17,21.3
4.0,43.75,2025,17,19.17
4.0,44.375,2025,17,19.31
4.0,45.0,2025,17,20.32
4.0,45.625,2025,17,20.52
4.0,46.25,2025,17,20.96
4.5,41.25,2025,17,18.92
4.5,41.875,2025,17,21.5
4.5,42.5,2025,17,22.09
4.5,43.125,2025,17,20.67
4.5,43.75,2025,17,18.96
4.5,44.375,2025,17,19.02
4.5,45.0,2025,17,20.1
4.5,45.625,2025,17,20.12
4.5,46.25,2025,17,20.84
5.0,41.25,2025,17,19.09
5.0,41.875,2025,17,21.02
5.0,42.5,2025,17,21.23
5.0,43.125,2025,17,19.91
5.0,43.75,2025,17,19.45
5.0,44.375,2025,17,19.81
5.0,45.0,2025,17,20.0
5.0,45.625,2025,17,19.47
5.0,46.25,2025,17,20.19
-2.0,41.25,2025,18,25.63
-2.0,41.875,2025,18,26.19
-2.0,42.5,2025,18,26.02
-2.0,43.125,2025,18,25.87
-2.0,43.75,2025,18,25.8
-2.0,44.375,2025,18,25.81
-2.0,45.0,2025,18,26.01
-2.0,45.625,2025,18,26.24
-2.0,46.25,2025,18,26.38
-1.5,41.25,2025,18,23.84
-1.5,41.875,2025,18,25.69
-1.5,42.5,2025,18,26.04
-1.5,43.125,2025,18,25.94
-1.5,43.75,2025,18,25.82
-1.5,44.375,2025,18,25.79
-1.5,45.0,2025,18,25.97
-1.5,45.625,2025,18,26.12
-1.5,46.25,2025,18,26.21
-1.0,41.25,2025,18,23.57
-1.0,41.875,2025,18,24.89
-1.0,42.5,2025,18,26.13
-1.0,43.125,2025,18,26.05
-1.0,43.75,2025,18,25.9
-1.0,44.375,2025,18,25.86
-1.0,45.0,2025,18,25.96
-1.0,45.625,2025,18,26.01
-1.0,46.25,2025,18,26.05
-0.5,41.25,2025,18,23.93
-0.5,41.875,2025,18,24.65
-0.5,42.5,2025,18,25.93
-0.5,43.125,2025,18,26.15
-0.5,43.75,2025,18,26.03
-0.5,44.375,2025,18,25.94
-0.5,45.0,2025,18,25.9
-0.5,45.625,2025,18,25.87
-0.5,46.25,2025,18,25.9
-1.7975103014118005e-13,41.25,2025,18,24.27
-1.7975103014118005e-13,41.875,2025,18,24.52
-1.7975103014118005e-13,42.5,2025,18,25.04
-1.7975103014118005e-13,43.125,2025,18,25.9
-1.7975103014118005e-13,43.75,2025,18,26.16
-1.7975103014118005e-13,44.375,2025,18,26.07
-1.7975103014118005e-13,45.0,2025,18,25.93
-1.7975103014118005e-13,45.625,2025,18,25.84
-1.7975103014118005e-13,46.25,2025,18,25.82
0.5,41.25,2025,18,24.38
0.5,41.875,2025,18,24.54
0.5,42.5,2025,18,24.77
0.5,43.125,2025,18,25.21
0.5,43.75,2025,18,26.12
0.5,44.375,2025,18,26.13
0.5,45.0,2025,18,26.01
0.5,45.625,2025,18,25.86
0.5,46.25,2025,18,25.79
1.0,41.25,2025,18,24.5
1.0,41.875,2025,18,24.47
1.0,42.5,2025,18,24.54
1.0,43.125,2025,18,24.71
1.0,43.75,2025,18,25.16
1.0,44.375,2025,18,26.02
1.0,45.0,2025,18,26.05
1.0,45.625,2025,18,25.89
1.0,46.25,2025,18,25.81
1.5,41.25,2025,18,24.28
1.5,41.875,2025,18,23.91
1.5,42.5,2025,18,23.65
1.5,43.125,2025,18,23.64
1.5,43.75,2025,18,24.3
1.5,44.375,2025,18,24.77
1.5,45.0,2025,18,25.63
1.5,45.625,2025,18,25.83
1.5,46.25,2025,18,25.75
2.0,41.25,2025,18,23.39
2.0,41.875,2025,18,23.13
2.0,42.5,2025,18,22.72
2.0,43.125,2025,18,22.37
2.0,43.75,2025,18,23.18
2.0,44.375,2025,18,23.36
2.0,45.0,2025,18,23.65
2.0,45.625,2025,18,24.91
2.0,46.25,2025,18,25.6
2.5,41.25,2025,18,22.72
2.5,41.875,2025,18,21.84
2.5,42.5,2025,18,21.91
2.5,43.125,2025,18,21.07
2.5,43.75,2025,18,21.64
2.5,44.375,2025,18,22.15
2.5,45.0,2025,18,22.23
2.5,45.625,2025,18,22.24
2.5,46.25,2025,18,24.95
3.0,41.25,2025,18,22.09
3.0,41.875,2025,18,20.83
3.0,42.5,2025,18,22.01
3.0,43.125,2025,18,20.57
3.0,43.75,2025,18,20.4
3.0,44.375,2025,18,20.86
3.0,45.0,2025,18,21.35
3.0,45.625,2025,18,21.34
3.0,46.25,2025,18,21.97
3.5,41.25,2025,18,21.02
3.5,41.875,2025,18,21.45
3.5,42.5,2025,18,22.7
3.5,43.125,2025,18,20.95
3.5,43.75,2025,18,19.0
3.5,44.375,2025,18,19.11
3.5,45.0,2025,18,20.36
3.5,45.625,2025,18,20.93
3.5,46.25,2025,18,20.52
4.0,41.25,2025,18,20.5
4.0,41.875,2025,18,21.45
4.0,42.5,2025,18,22.34
4.0,43.125,2025,18,20.84
4.0,43.75,2025,18,18.6
4.0,44.375,2025,18,18.28
4.0,45.0,2025,18,19.59
4.0,45.625,2025,18,20.2
4.0,46.25,2025,18,20.55
4.5,41.25,2025,18,18.74
4.5,41.875,2025,18,20.8
4.5,42.5,2025,18,20.96
4.5,43.125,2025,18,20.15
4.5,43.75,2025,18,18.18
4.5,44.375,2025,18,17.85
4.5,45.0,2025,18,18.96
4.5,45.625,2025,18,19.3
4.5,46.25,2025,18,20.25
5.0,41.25,2025,18,18.4
5.0,41.875,2025,18,20.2
5.0,42.5,2025,18,19.85
5.0,43.125,2025,18,18.89
5.0,43.75,2025,18,18.45
5.0,44.375,2025,18,18.47
5.0,45.0,2025,18,18.65
5.0,45.625,2025,18,18.37
5.0,46.25,2025,18,19.22
-2.0,41.25,2025,19,25.34
-2.0,41.875,2025,19,26.06
-2.0,42.5,2025,19,25.96
-2.0,43.125,2025,19,25.82
-2.0,43.75,2025,19,25.76
-2.0,44.375,2025,19,25.77
-2.0,45.0,2025,19,25.88
-2.0,45.625,2025,19,26.04
-2.0,46.25,2025,19,26.21
-1.5,41.25,2025,19,24.1
-1.5,41.875,2025,19,25.63
-1.5,42.5,2025,19,25.96
-1.5,43.125,2025,19,25.87
-1.5,43.75,2025,19,25.73
-1.5,44.375,2025,19,25.68
-1.5,45.0,2025,19,25.76
-1.5,45.625,2025,19,25.84
-1.5,46.25,2025,19,25.95
-1.0,41.25,2025,19,23.75
-1.0,41.875,2025,19,24.87
-1.0,42.5,2025,19,26.01
-1.0,43.125,2025,19,25.94
-1.0,43.75,2025,19,25.77
-1.0,44.375,2025,19,25.62
-1.0,45.0,2025,19,25.65
-1.0,45.625,2025,19,25.68
-1.0,46.25,2025,19,25.79
-0.5,41.25,2025,19,23.98
-0.5,41.875,2025,19,24.29
-0.5,42.5,2025,19,25.73
-0.5,43.125,2025,19,26.13
-0.5,43.75,2025,19,25.85
-0.5,44.375,2025,19,25.62
-0.5,45.0,2025,19,25.59
-0.5,45.625,2025,19,25.59
-0.5,46.25,2025,19,25.62
-1.7975103014118005e-13,41.25,2025,19,24.3
-1.7975103014118005e-13,41.875,2025,19,24.12
-1.7975103014118005e-13,42.5,2025,19,24.55
-1.7975103014118005e-13,43.125,2025,19,25.84
-1.7975103014118005e-13,43.75,2025,19,25.98
-1.7975103014118005e-13,44.375,2025,19,25.75
-1.7975103014118005e-13,45.0,2025,19,25.64
-1.7975103014118005e-13,45.625,2025,19,25.59
-1.7975103014118005e-13,46.25,2025,19,25.58
0.5,41.25,2025,19,24.53
0.5,41.875,2025,19,24.36
0.5,42.5,2025,19,24.23
0.5,43.125,2025,19,24.92
0.5,43.75,2025,19,25.92
0.5,44.375,2025,19,25.92
0.5,45.0,2025,19,25.76
0.5,45.625,2025,19,25.61
0.5,46.25,2025,19,25.56
1.0,41.25,2025,19,24.7
1.0,41.875,2025,19,24.52
1.0,42.5,2025,19,24.39
1.0,43.125,2025,19,23.96
1.0,43.75,2025,19,24.33
1.0,44.375,2025,19,25.87
1.0,45.0,2025,19,25.82
1.0,45.625,2025,19,25.71
1.0,46.25,2025,19,25.61
1.5,41.25,2025,19,24.34
1.5,41.875,2025,19,24.38
1.5,42.5,2025,19,24.06
1.5,43.125,2025,19,23.13
1.5,43.75,2025,19,22.94
1.5,44.375,2025,19,24.25
1.5,45.0,2025,19,25.38
1.5,45.625,2025,19,25.6
1.5,46.25,2025,19,25.58
2.0,41.25,2025,19,23.44
2.0,41.875,2025,19,23.63
2.0,42.5,2025,19,23.3
2.0,43.125,2025,19,22.59
2.0,43.75,2025,19,22.5
2.0,44.375,2025,19,22.69
2.0,45.0,2025,19,22.91
2.0,45.625,2025,19,24.69
2.0,46.25,2025,19,25.38
2.5,41.25,2025,19,21.86
2.5,41.875,2025,19,22.05
2.5,42.5,2025,19,22.2
2.5,43.125,2025,19,21.83
2.5,43.75,2025,19,21.92
2.5,44.375,2025,19,21.86
2.5,45.0,2025,19,21.44
2.5,45.625,2025,19,21.42
2.5,46.25,2025,19,24.74
3.0,41.25,2025,19,20.6
3.0,41.875,2025,19,20.21
3.0,42.5,2025,19,21.22
3.0,43.125,2025,19,20.94
3.0,43.75,2025,19,21.21
3.0,44.375,2025,19,20.81
3.0,45.0,2025,19,20.41
3.0,45.625,2025,19,20.37
3.0,46.25,2025,19,21.33
3.5,41.25,2025,19,19.23
3.5,41.875,2025,19,20.43
3.5,42.5,2025,19,21.62
3.5,43.125,2025,19,21.5
3.5,43.75,2025,19,19.93
3.5,44.375,2025,19,19.02
3.5,45.0,2025,19,19.51
3.5,45.625,2025,19,19.7
3.5,46.25,2025,19,19.62
4.0,41.25,2025,19,18.92
4.0,41.875,2025,19,20.33
4.0,42.5,2025,19,21.45
4.0,43.125,2025,19,21.23
4.0,43.75,2025,19,19.37
4.0,44.375,2025,19,18.36
4.0,45.0,2025,19,19.17
4.0,45.625,2025,19,19.19
4.0,46.25,2025,19,19.32
4.5,41.25,2025,19,17.27
4.5,41.875,2025,19,20.1
4.5,42.5,2025,19,20.84
4.5,43.125,2025,19,20.23
4.5,43.75,2025,19,18.75
4.5,44.375,2025,19,18.11
4.5,45.0,2025,19,19.18
4.5,45.625,2025,19,19.0
4.5,46.25,2025,19,19.48
5.0,41.25,2025,19,17.11
5.0,41.875,2025,19,19.76
5.0,42.5,2025,19,20.17
5.0,43.125,2025,19,19.08
5.0,43.75,2025,19,18.74
5.0,44.375,2025,19,18.93
5.0,45.0,2025,19,19.23
5.0,45.625,2025,19,18.65
5.0,46.25,2025,19,19.57
-2.0,41.25,2025,20,24.72
-2.0,41.875,2025,20,26.09
-2.0,42.5,2025,20,25.94
-2.0,43.125,2025,20,25.83
-2.0,43.75,2025,20,25.78
-2.0,44.375,2025,20,25.78
-2.0,45.0,2025,20,25.89
-2.0,45.625,2025,20,26.04
-2.0,46.25,2025,20,26.25
-1.5,41.25,2025,20,23.3
-1.5,41.875,2025,20,25.38
-1.5,42.5,2025,20,25.92
-1.5,43.125,2025,20,25.85
-1.5,43.75,2025,20,25.75
-1.5,44.375,2025,20,25.7
-1.5,45.0,2025,20,25.78
-1.5,45.625,2025,20,25.84
-1.5,46.25,2025,20,26.03
-1.0,41.25,2025,20,23.15
-1.0,41.875,2025,20,24.37
-1.0,42.5,2025,20,25.9
-1.0,43.125,2025,20,25.83
-1.0,43.75,2025,20,25.78
-1.0,44.375,2025,20,25.65
-1.0,45.0,2025,20,25.67
-1.0,45.625,2025,20,25.7
-1.0,46.25,2025,20,25.81
-0.5,41.25,2025,20,23.07
-0.5,41.875,2025,20,23.83
-0.5,42.5,2025,20,25.54
-0.5,43.125,2025,20,25.83
-0.5,43.75,2025,20,25.8
-0.5,44.375,2025,20,25.69
-0.5,45.0,2025,20,25.65
-0.5,45.625,2025,20,25.62
-0.5,46.25,2025,20,25.64
-1.7975103014118005e-13,41.25,2025,20,23.29
-1.7975103014118005e-13,41.875,2025,20,23.55
-1.7975103014118005e-13,42.5,2025,20,24.15
-1.7975103014118005e-13,43.125,2025,20,25.51
-1.7975103014118005e-13,43.75,2025,20,25.82
-1.7975103014118005e-13,44.375,2025,20,25.78
-1.7975103014118005e-13,45.0,2025,20,25.69
-1.7975103014118005e-13,45.625,2025,20,25.64
-1.7975103014118005e-13,46.25,2025,20,25.62
0.5,41.25,2025,20,23.42
0.5,41.875,2025,20,23.51
0.5,42.5,2025,20,23.47
0.5,43.125,2025,20,24.28
0.5,43.75,2025,20,25.65
0.5,44.375,2025,20,25.79
0.5,45.0,2025,20,25.78
0.5,45.625,2025,20,25.69
0.5,46.25,2025,20,25.64
1.0,41.25,2025,20,23.47
1.0,41.875,2025,20,23.51
1.0,42.5,2025,20,23.32
1.0,43.125,2025,20,23.17
1.0,43.75,2025,20,24.0
1.0,44.375,2025,20,25.68
1.0,45.0,2025,20,25.84
1.0,45.625,2025,20,25.75
1.0,46.25,2025,20,25.59
1.5,41.25,2025,20,23.11
1.5,41.875,2025,20,22.99
1.5,42.5,2025,20,22.76
1.5,43.125,2025,20,22.35
1.5,43.75,2025,20,22.31
1.5,44.375,2025,20,23.6
1.5,45.0,2025,20,25.27
1.5,45.625,2025,20,25.57
1.5,46.25,2025,20,25.5
2.0,41.25,2025,20,22.54
2.0,41.875,2025,20,22.21
2.0,42.5,2025,20,21.93
2.0,43.125,2025,20,21.4
2.0,43.75,2025,20,21.37
2.0,44.375,2025,20,21.34
2.0,45.0,2025,20,22.23
2.0,45.625,2025,20,24.55
2.0,46.25,2025,20,25.29
2.5,41.25,2025,20,21.45
2.5,41.875,2025,20,20.75
2.5,42.5,2025,20,21.17
2.5,43.125,2025,20,20.38
2.5,43.75,2025,20,20.4
2.5,44.375,2025,20,20.54
2.5,45.0,2025,20,20.41
2.5,45.625,2025,20,21.09
2.5,46.25,2025,20,24.45
3.0,41.25,2025,20,21.24
3.0,41.875,2025,20,19.9
3.0,42.5,2025,20,21.36
3.0,43.125,2025,20,20.27
3.0,43.75,2025,20,19.59
3.0,44.375,2025,20,19.76
3.0,45.0,2025,20,19.97
3.0,45.625,2025,20,19.74
3.0,46.25,2025,20,20.84
3.5,41.25,2025,20,20.38
3.5,41.875,2025,20,20.74
3.5,42.5,2025,20,22.46
3.5,43.125,2025,20,20.74
3.5,43.75,2025,20,18.4
3.5,44.375,2025,20,18.46
3.5,45.0,2025,20,19.19
3.5,45.625,2025,20,19.44
3.5,46.25,2025,20,19.3
4.0,41.25,2025,20,20.11
4.0,41.875,2025,20,20.88
4.0,42.5,2025,20,22.02
4.0,43.125,2025,20,20.74
4.0,43.75,2025,20,18.13
4.0,44.375,2025,20,17.77
4.0,45.0,2025,20,18.65
4.0,45.625,2025,20,18.99
4.0,46.25,2025,20,19.1
4.5,41.25,2025,20,18.51
4.5,41.875,2025,20,20.62
4.5,42.5,2025,20,20.92
4.5,43.125,2025,20,20.01
4.5,43.75,2025,20,18.03
4.5,44.375,2025,20,17.65
4.5,45.0,2025,20,18.77
4.5,45.625,2025,20,18.86
4.5,46.25,2025,20,19.22
5.0,41.25,2025,20,18.27
5.0,41.875,2025,20,19.94
5.0,42.5,2025,20,19.92
5.0,43.125,2025,20,18.97
5.0,43.75,2025,20,18.44
5.0,44.375,2025,20,18.5
5.0,45.0,2025,20,19.04
5.0,45.625,2025,20,18.7
5.0,46.25,2025,20,18.98
-2.0,41.25,2025,21,24.86
-2.0,41.875,2025,21,25.9
-2.0,42.5,2025,21,25.84
-2.0,43.125,2025,21,25.8
-2.0,43.75,2025,21,25.93
-2.0,44.375,2025,21,25.96
-2.0,45.0,2025,21,26.11
-2.0,45.625,2025,21,26.31
-2.0,46.25,2025,21,26.49
-1.5,41.25,2025,21,23.77
-1.5,41.875,2025,21,25.44
-1.5,42.5,2025,21,25.82
-1.5,43.125,2025,21,25.8
-1.5,43.75,2025,21,25.9
-1.5,44.375,2025,21,25.89
-1.5,45.0,2025,21,25.99
-1.5,45.625,2025,21,26.11
-1.5,46.25,2025,21,26.31
-1.0,41.25,2025,21,23.65
-1.0,41.875,2025,21,24.89
-1.0,42.5,2025,21,25.87
-1.0,43.125,2025,21,25.75
-1.0,43.75,2025,21,25.8
-1.0,44.375,2025,21,25.82
-1.0,45.0,2025,21,25.89
-1.0,45.625,2025,21,25.99
-1.0,46.25,2025,21,26.22
-0.5,41.25,2025,21,23.81
-0.5,41.875,2025,21,24.36
-0.5,42.5,2025,21,25.49
-0.5,43.125,2025,21,25.75
-0.5,43.75,2025,21,25.75
-0.5,44.375,2025,21,25.74
-0.5,45.0,2025,21,25.83
-0.5,45.625,2025,21,25.96
-0.5,46.25,2025,21,26.14
-1.7975103014118005e-13,41.25,2025,21,23.69
-1.7975103014118005e-13,41.875,2025,21,23.74
-1.7975103014118005e-13,42.5,2025,21,24.06
-1.7975103014118005e-13,43.125,2025,21,25.42
-1.7975103014118005e-13,43.75,2025,21,25.78
-1.7975103014118005e-13,44.375,2025,21,25.75
-1.7975103014118005e-13,45.0,2025,21,25.82
-1.7975103014118005e-13,45.625,2025,21,25.96
-1.7975103014118005e-13,46.25,2025,21,26.13
0.5,41.25,2025,21,23.56
0.5,41.875,2025,21,23.47
0.5,42.5,2025,21,23.42
0.5,43.125,2025,21,24.3
0.5,43.75,2025,21,25.59
0.5,44.375,2025,21,25.81
0.5,45.0,2025,21,25.82
0.5,45.625,2025,21,25.93
0.5,46.25,2025,21,26.1
1.0,41.25,2025,21,23.38
1.0,41.875,2025,21,23.31
1.0,42.5,2025,21,23.11
1.0,43.125,2025,21,23.27
1.0,43.75,2025,21,24.25
1.0,44.375,2025,21,25.66
1.0,45.0,2025,21,25.81
1.0,45.625,2025,21,25.88
1.0,46.25,2025,21,25.99
1.5,41.25,2025,21,23.08
1.5,41.875,2025,21,23.16
1.5,42.5,2025,21,22.86
1.5,43.125,2025,21,22.5
1.5,43.75,2025,21,22.59
1.5,44.375,2025,21,24.06
1.5,45.0,2025,21,25.31
1.5,45.625,2025,21,25.76
1.5,46.25,2025,21,25.92
2.0,41.25,2025,21,22.29
2.0,41.875,2025,21,22.41
2.0,42.5,2025,21,22.01
2.0,43.125,2025,21,21.38
2.0,43.75,2025,21,21.67
2.0,44.375,2025,21,22.03
2.0,45.0,2025,21,22.58
2.0,45.625,2025,21,24.65
2.0,46.25,2025,21,25.64
2.5,41.25,2025,21,21.34
2.5,41.875,2025,21,20.85
2.5,42.5,2025,21,21.06
2.5,43.125,2025,21,20.7
2.5,43.75,2025,21,20.95
2.5,44.375,2025,21,21.2
2.5,45.0,2025,21,20.96
2.5,45.625,2025,21,21.4
2.5,46.25,2025,21,24.96
3.0,41.25,2025,21,20.38
3.0,41.875,2025,21,19.67
3.0,42.5,2025,21,20.81
3.0,43.125,2025,21,20.07
3.0,43.75,2025,21,20.16
3.0,44.375,2025,21,20.48
3.0,45.0,2025,21,20.66
3.0,45.625,2025,21,20.6
3.0,46.25,2025,21,21.33
3.5,41.25,2025,21,19.34
3.5,41.875,2025,21,20.31
3.5,42.5,2025,21,21.63
3.5,43.125,2025,21,20.17
3.5,43.75,2025,21,18.94
3.5,44.375,2025,21,19.38
3.5,45.0,2025,21,19.94
3.5,45.625,2025,21,20.38
3.5,46.25,2025,21,20.47
4.0,41.25,2025,21,19.29
4.0,41.875,2025,21,20.43
4.0,42.5,2025,21,21.65
4.0,43.125,2025,21,20.29
4.0,43.75,2025,21,18.67
4.0,44.375,2025,21,18.67
4.0,45.0,2025,21,19.63
4.0,45.625,2025,21,20.2
4.0,46.25,2025,21,21.02
4.5,41.25,2025,21,18.36
4.5,41.875,2025,21,20.41
4.5,42.5,2025,21,21.03
4.5,43.125,2025,21,19.91
4.5,43.75,2025,21,18.5
4.5,44.375,2025,21,18.53
4.5,45.0,2025,21,19.82
4.5,45.625,2025,21,20.11
4.5,46.25,2025,21,21.21
5.0,41.25,2025,21,18.38
5.0,41.875,2025,21,20.07
5.0,42.5,2025,21,20.37
5.0,43.125,2025,21,19.16
5.0,43.75,2025,21,18.85
5.0,44.375,2025,21,19.42
5.0,45.0,2025,21,19.93
5.0,45.625,2025,21,19.53
5.0,46.25,2025,21,20.26
-2.0,41.25,2025,22,25.11
-2.0,41.875,2025,22,25.94
-2.0,42.5,2025,22,25.88
-2.0,43.125,2025,22,25.84
-2.0,43.75,2025,22,26.01
-2.0,44.375,2025,22,26.21
-2.0,45.0,2025,22,26.5
-2.0,45.625,2025,22,26.78
-2.0,46.25,2025,22,27.02
-1.5,41.25,2025,22,23.93
-1.5,41.875,2025,22,25.43
-1.5,42.5,2025,22,25.89
-1.5,43.125,2025,22,25.92
-1.5,43.75,2025,22,26.0
-1.5,44.375,2025,22,26.17
-1.5,45.0,2025,22,26.48
-1.5,45.625,2025,22,26.87
-1.5,46.25,2025,22,26.81
-1.0,41.25,2025,22,23.62
-1.0,41.875,2025,22,24.74
-1.0,42.5,2025,22,25.91
-1.0,43.125,2025,22,25.92
-1.0,43.75,2025,22,25.99
-1.0,44.375,2025,22,26.23
-1.0,45.0,2025,22,26.33
-1.0,45.625,2025,22,26.51
-1.0,46.25,2025,22,26.67
-0.5,41.25,2025,22,24.19
-0.5,41.875,2025,22,25.03
-0.5,42.5,2025,22,25.8
-0.5,43.125,2025,22,25.94
-0.5,43.75,2025,22,26.02
-0.5,44.375,2025,22,26.19
-0.5,45.0,2025,22,26.22
-0.5,45.625,2025,22,26.25
-0.5,46.25,2025,22,26.33
-1.7975103014118005e-13,41.25,2025,22,24.74
-1.7975103014118005e-13,41.875,2025,22,25.07
-1.7975103014118005e-13,42.5,2025,22,25.29
-1.7975103014118005e-13,43.125,2025,22,25.77
-1.7975103014118005e-13,43.75,2025,22,26.06
-1.7975103014118005e-13,44.375,2025,22,26.11
