-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MIN
11.5,49.375,2025,80,23.66
11.5,50.0,2025,80,21.63
11.5,50.625,2025,80,21.34
11.5,51.25,2025,80,24.35
11.5,51.875,2025,80,26.51
12.0,46.875,2025,80,26.6
12.0,47.5,2025,80,26.55
12.0,48.125,2025,80,26.52
12.0,48.75,2025,80,26.51
12.0,49.375,2025,80,26.4
12.0,50.0,2025,80,25.97
12.0,50.625,2025,80,24.26
12.0,51.25,2025,80,25.37
12.0,51.875,2025,80,26.49
12.5,46.875,2025,80,26.44
12.5,47.5,2025,80,26.42
12.5,48.125,2025,80,26.38
12.5,48.75,2025,80,26.41
12.5,49.375,2025,80,26.34
12.5,50.0,2025,80,26.2
12.5,50.625,2025,80,26.11
12.5,51.25,2025,80,26.42
12.5,51.875,2025,80,26.75
5.5,46.875,2025,81,25.09
5.5,47.5,2025,81,25.24
5.5,48.125,2025,81,25.4
5.5,48.75,2025,81,27.89
5.5,49.375,2025,81,28.51
5.5,50.0,2025,81,28.5
5.5,50.625,2025,81,28.51
5.5,51.25,2025,81,28.51
5.5,51.875,2025,81,28.54
6.0,46.875,2025,81,24.57
6.0,47.5,2025,81,24.79
6.0,48.125,2025,81,24.79
6.0,48.75,2025,81,26.59
6.0,49.375,2025,81,28.26
6.0,50.0,2025,81,28.34
6.0,50.625,2025,81,28.46
6.0,51.25,2025,81,28.45
6.0,51.875,2025,81,28.46
6.5,46.875,2025,81,23.67
6.5,47.5,2025,81,23.81
6.5,48.125,2025,81,24.03
6.5,48.75,2025,81,25.57
6.5,49.375,2025,81,27.7
6.5,50.0,2025,81,28.32
6.5,50.625,2025,81,28.28
6.5,51.25,2025,81,28.32
6.5,51.875,2025,81,28.39
7.0,46.875,2025,81,22.98
7.0,47.5,2025,81,23.14
7.0,48.125,2025,81,23.2
7.0,48.75,2025,81,24.2
7.0,49.375,2025,81,26.42
7.0,50.0,2025,81,27.89
7.0,50.625,2025,81,28.12
7.0,51.25,2025,81,28.28
7.0,51.875,2025,81,28.4
7.5,46.875,2025,81,22.21
7.5,47.5,2025,81,22.04
7.5,48.125,2025,81,21.81
7.5,48.75,2025,81,22.51
7.5,49.375,2025,81,24.56
7.5,50.0,2025,81,27.29
7.5,50.625,2025,81,27.79
7.5,51.25,2025,81,27.92
7.5,51.875,2025,81,28.07
8.0,46.875,2025,81,21.21
8.0,47.5,2025,81,20.59
8.0,48.125,2025,81,20.64
8.0,48.75,2025,81,21.29
8.0,49.375,2025,81,22.67
8.0,50.0,2025,81,26.15
8.0,50.625,2025,81,27.57
8.0,51.25,2025,81,27.81
8.0,51.875,2025,81,27.9
8.5,46.875,2025,81,20.21
8.5,47.5,2025,81,20.84
8.5,48.125,2025,81,21.21
8.5,48.75,2025,81,21.56
8.5,49.375,2025,81,21.84
8.5,50.0,2025,81,23.73
8.5,50.625,2025,81,27.17
8.5,51.25,2025,81,27.64
8.5,51.875,2025,81,27.76
9.0,46.875,2025,81,20.46
9.0,47.5,2025,81,20.67
9.0,48.125,2025,81,20.37
9.0,48.75,2025,81,20.42
9.0,49.375,2025,81,20.71
9.0,50.0,2025,81,22.26
9.0,50.625,2025,81,25.92
9.0,51.25,2025,81,27.56
9.0,51.875,2025,81,27.78
9.5,46.875,2025,81,19.6
9.5,47.5,2025,81,19.34
9.5,48.125,2025,81,18.38
9.5,48.75,2025,81,18.6
9.5,49.375,2025,81,19.65
9.5,50.0,2025,81,21.26
9.5,50.625,2025,81,24.23
9.5,51.25,2025,81,27.4
9.5,51.875,2025,81,27.61
10.0,46.875,2025,81,18.78
10.0,47.5,2025,81,16.71
10.0,48.125,2025,81,16.68
10.0,48.75,2025,81,17.52
10.0,49.375,2025,81,19.48
10.0,50.0,2025,81,20.93
10.0,50.625,2025,81,23.6
10.0,51.25,2025,81,27.2
10.0,51.875,2025,81,27.43
10.5,46.875,2025,81,20.35
10.5,47.5,2025,81,14.57
10.5,48.125,2025,81,15.12
10.5,48.75,2025,81,17.73
10.5,49.375,2025,81,19.43
10.5,50.0,2025,81,20.07
10.5,50.625,2025,81,23.31
10.5,51.25,2025,81,26.62
10.5,51.875,2025,81,27.42
11.0,46.875,2025,81,25.43
11.0,47.5,2025,81,20.89
11.0,48.125,2025,81,18.81
11.0,48.75,2025,81,19.35
11.0,49.375,2025,81,19.28
11.0,50.0,2025,81,18.37
11.0,50.625,2025,81,21.73
11.0,51.25,2025,81,25.84
11.0,51.875,2025,81,27.25
11.5,46.875,2025,81,26.55
11.5,47.5,2025,81,26.67
11.5,48.125,2025,81,26.66
11.5,48.75,2025,81,25.6
11.5,49.375,2025,81,24.4
11.5,50.0,2025,81,22.53
11.5,50.625,2025,81,21.93
11.5,51.25,2025,81,24.86
11.5,51.875,2025,81,26.92
12.0,46.875,2025,81,26.46
12.0,47.5,2025,81,26.51
12.0,48.125,2025,81,26.62
12.0,48.75,2025,81,26.57
12.0,49.375,2025,81,26.48
12.0,50.0,2025,81,26.06
12.0,50.625,2025,81,24.64
12.0,51.25,2025,81,25.78
12.0,51.875,2025,81,27.07
12.5,46.875,2025,81,26.29
12.5,47.5,2025,81,26.38
12.5,48.125,2025,81,26.38
12.5,48.75,2025,81,26.45
12.5,49.375,2025,81,26.43
12.5,50.0,2025,81,26.5
12.5,50.625,2025,81,26.51
12.5,51.25,2025,81,26.76
12.5,51.875,2025,81,27.06
5.5,46.875,2025,82,25.42
5.5,47.5,2025,82,25.55
5.5,48.125,2025,82,26.17
5.5,48.75,2025,82,28.33
5.5,49.375,2025,82,28.46
5.5,50.0,2025,82,28.38
5.5,50.625,2025,82,28.46
5.5,51.25,2025,82,28.49
5.5,51.875,2025,82,28.37
6.0,46.875,2025,82,24.84
6.0,47.5,2025,82,25.2
6.0,48.125,2025,82,25.84
6.0,48.75,2025,82,27.25
6.0,49.375,2025,82,28.66
6.0,50.0,2025,82,28.55
6.0,50.625,2025,82,28.58
6.0,51.25,2025,82,28.56
6.0,51.875,2025,82,28.42
6.5,46.875,2025,82,24.05
6.5,47.5,2025,82,24.47
6.5,48.125,2025,82,25.12
6.5,48.75,2025,82,26.48
6.5,49.375,2025,82,28.3
6.5,50.0,2025,82,28.68
6.5,50.625,2025,82,28.65
6.5,51.25,2025,82,28.63
6.5,51.875,2025,82,28.66
7.0,46.875,2025,82,23.48
7.0,47.5,2025,82,23.81
7.0,48.125,2025,82,24.23
7.0,48.75,2025,82,25.17
7.0,49.375,2025,82,27.3
7.0,50.0,2025,82,28.11
7.0,50.625,2025,82,28.24
7.0,51.25,2025,82,28.52
7.0,51.875,2025,82,28.56
7.5,46.875,2025,82,22.81
7.5,47.5,2025,82,23.05
7.5,48.125,2025,82,22.98
7.5,48.75,2025,82,23.44
7.5,49.375,2025,82,25.39
7.5,50.0,2025,82,27.94
7.5,50.625,2025,82,27.95
7.5,51.25,2025,82,28.14
7.5,51.875,2025,82,28.29
8.0,46.875,2025,82,21.61
8.0,47.5,2025,82,21.56
8.0,48.125,2025,82,21.8
8.0,48.75,2025,82,22.33
8.0,49.375,2025,82,23.67
8.0,50.0,2025,82,27.03
8.0,50.625,2025,82,27.85
8.0,51.25,2025,82,27.92
8.0,51.875,2025,82,28.12
8.5,46.875,2025,82,20.74
8.5,47.5,2025,82,21.62
8.5,48.125,2025,82,22.19
8.5,48.75,2025,82,22.64
8.5,49.375,2025,82,22.67
8.5,50.0,2025,82,24.61
8.5,50.625,2025,82,27.93
8.5,51.25,2025,82,27.89
8.5,51.875,2025,82,27.89
9.0,46.875,2025,82,21.19
9.0,47.5,2025,82,21.4
9.0,48.125,2025,82,21.36
9.0,48.75,2025,82,21.59
9.0,49.375,2025,82,21.62
9.0,50.0,2025,82,23.08
9.0,50.625,2025,82,26.86
9.0,51.25,2025,82,28.05
9.0,51.875,2025,82,27.97
9.5,46.875,2025,82,20.66
9.5,47.5,2025,82,20.12
9.5,48.125,2025,82,19.33
9.5,48.75,2025,82,19.91
9.5,49.375,2025,82,20.76
9.5,50.0,2025,82,21.98
9.5,50.625,2025,82,24.81
9.5,51.25,2025,82,27.88
9.5,51.875,2025,82,28.0
10.0,46.875,2025,82,19.46
10.0,47.5,2025,82,17.44
10.0,48.125,2025,82,17.77
10.0,48.75,2025,82,19.19
10.0,49.375,2025,82,20.55
10.0,50.0,2025,82,21.78
10.0,50.625,2025,82,23.98
10.0,51.25,2025,82,27.65
10.0,51.875,2025,82,28.07
10.5,46.875,2025,82,21.14
10.5,47.5,2025,82,15.58
10.5,48.125,2025,82,17.16
10.5,48.75,2025,82,18.83
10.5,49.375,2025,82,20.56
10.5,50.0,2025,82,21.17
10.5,50.625,2025,82,23.92
10.5,51.25,2025,82,27.23
10.5,51.875,2025,82,27.97
11.0,46.875,2025,82,25.25
11.0,47.5,2025,82,21.49
11.0,48.125,2025,82,19.12
11.0,48.75,2025,82,20.34
11.0,49.375,2025,82,20.73
11.0,50.0,2025,82,19.96
11.0,50.625,2025,82,22.65
11.0,51.25,2025,82,26.5
11.0,51.875,2025,82,27.86
11.5,46.875,2025,82,26.54
11.5,47.5,2025,82,26.49
11.5,48.125,2025,82,26.29
11.5,48.75,2025,82,26.01
11.5,49.375,2025,82,25.31
11.5,50.0,2025,82,23.9
11.5,50.625,2025,82,22.8
11.5,51.25,2025,82,25.9
11.5,51.875,2025,82,27.96
12.0,46.875,2025,82,26.46
12.0,47.5,2025,82,26.49
12.0,48.125,2025,82,26.65
12.0,48.75,2025,82,26.88
12.0,49.375,2025,82,26.93
12.0,50.0,2025,82,26.7
12.0,50.625,2025,82,25.26
12.0,51.25,2025,82,26.32
12.0,51.875,2025,82,27.73
12.5,46.875,2025,82,26.34
12.5,47.5,2025,82,26.38
12.5,48.125,2025,82,26.41
12.5,48.75,2025,82,26.51
12.5,49.375,2025,82,26.68
12.5,50.0,2025,82,26.68
12.5,50.625,2025,82,26.63
12.5,51.25,2025,82,26.91
12.5,51.875,2025,82,27.43
5.5,46.875,2025,83,26.34
5.5,47.5,2025,83,26.71
5.5,48.125,2025,83,26.82
5.5,48.75,2025,83,28.31
5.5,49.375,2025,83,28.7
5.5,50.0,2025,83,28.59
5.5,50.625,2025,83,28.46
5.5,51.25,2025,83,28.45
5.5,51.875,2025,83,28.32
6.0,46.875,2025,83,25.78
6.0,47.5,2025,83,26.17
6.0,48.125,2025,83,26.7
6.0,48.75,2025,83,27.6
6.0,49.375,2025,83,28.7
6.0,50.0,2025,83,28.67
6.0,50.625,2025,83,28.5
6.0,51.25,2025,83,28.53
6.0,51.875,2025,83,28.48
6.5,46.875,2025,83,25.28
6.5,47.5,2025,83,25.54
6.5,48.125,2025,83,26.07
6.5,48.75,2025,83,26.9
6.5,49.375,2025,83,28.28
6.5,50.0,2025,83,28.68
6.5,50.625,2025,83,28.43
6.5,51.25,2025,83,28.6
6.5,51.875,2025,83,28.76
7.0,46.875,2025,83,24.82
7.0,47.5,2025,83,25.17
7.0,48.125,2025,83,25.6
7.0,48.75,2025,83,26.0
7.0,49.375,2025,83,27.42
7.0,50.0,2025,83,28.36
7.0,50.625,2025,83,28.37
7.0,51.25,2025,83,28.52
7.0,51.875,2025,83,28.82
7.5,46.875,2025,83,24.32
7.5,47.5,2025,83,24.43
7.5,48.125,2025,83,24.23
7.5,48.75,2025,83,24.64
7.5,49.375,2025,83,25.99
7.5,50.0,2025,83,27.97
7.5,50.625,2025,83,28.17
7.5,51.25,2025,83,28.18
7.5,51.875,2025,83,28.42
8.0,46.875,2025,83,23.18
8.0,47.5,2025,83,23.03
8.0,48.125,2025,83,23.18
8.0,48.75,2025,83,23.51
8.0,49.375,2025,83,24.57
8.0,50.0,2025,83,27.26
8.0,50.625,2025,83,28.15
8.0,51.25,2025,83,28.04
8.0,51.875,2025,83,28.06
8.5,46.875,2025,83,22.17
8.5,47.5,2025,83,23.09
8.5,48.125,2025,83,23.57
8.5,48.75,2025,83,23.73
8.5,49.375,2025,83,23.74
8.5,50.0,2025,83,25.09
8.5,50.625,2025,83,28.04
8.5,51.25,2025,83,28.04
8.5,51.875,2025,83,27.98
9.0,46.875,2025,83,22.92
9.0,47.5,2025,83,22.81
9.0,48.125,2025,83,22.26
9.0,48.75,2025,83,22.71
9.0,49.375,2025,83,22.67
9.0,50.0,2025,83,23.93
9.0,50.625,2025,83,27.09
9.0,51.25,2025,83,28.04
9.0,51.875,2025,83,27.85
9.5,46.875,2025,83,22.24
9.5,47.5,2025,83,21.84
9.5,48.125,2025,83,20.26
9.5,48.75,2025,83,20.88
9.5,49.375,2025,83,21.81
9.5,50.0,2025,83,23.24
9.5,50.625,2025,83,25.42
9.5,51.25,2025,83,27.95
9.5,51.875,2025,83,27.57
10.0,46.875,2025,83,20.48
10.0,47.5,2025,83,19.13
10.0,48.125,2025,83,19.0
10.0,48.75,2025,83,19.94
10.0,49.375,2025,83,21.62
10.0,50.0,2025,83,22.76
10.0,50.625,2025,83,24.57
10.0,51.25,2025,83,27.87
10.0,51.875,2025,83,27.56
10.5,46.875,2025,83,21.59
10.5,47.5,2025,83,17.67
10.5,48.125,2025,83,18.78
10.5,48.75,2025,83,20.5
10.5,49.375,2025,83,21.71
10.5,50.0,2025,83,21.93
10.5,50.625,2025,83,24.17
10.5,51.25,2025,83,27.56
10.5,51.875,2025,83,27.84
11.0,46.875,2025,83,25.43
11.0,47.5,2025,83,22.51
11.0,48.125,2025,83,20.64
11.0,48.75,2025,83,22.28
11.0,49.375,2025,83,21.93
11.0,50.0,2025,83,20.42
11.0,50.625,2025,83,22.84
11.0,51.25,2025,83,26.98
11.0,51.875,2025,83,28.25
11.5,46.875,2025,83,26.9
11.5,47.5,2025,83,26.5
11.5,48.125,2025,83,26.27
11.5,48.75,2025,83,26.09
11.5,49.375,2025,83,25.37
11.5,50.0,2025,83,24.24
11.5,50.625,2025,83,23.07
11.5,51.25,2025,83,26.06
11.5,51.875,2025,83,28.28
12.0,46.875,2025,83,26.76
12.0,47.5,2025,83,26.49
12.0,48.125,2025,83,26.69
12.0,48.75,2025,83,26.64
12.0,49.375,2025,83,26.85
12.0,50.0,2025,83,27.01
12.0,50.625,2025,83,25.64
12.0,51.25,2025,83,26.14
12.0,51.875,2025,83,27.96
12.5,46.875,2025,83,26.55
12.5,47.5,2025,83,26.48
12.5,48.125,2025,83,26.35
12.5,48.75,2025,83,26.74
12.5,49.375,2025,83,26.96
12.5,50.0,2025,83,27.04
12.5,50.625,2025,83,26.78
12.5,51.25,2025,83,26.7
12.5,51.875,2025,83,26.85
5.5,46.875,2025,84,25.18
5.5,47.5,2025,84,25.84
5.5,48.125,2025,84,26.1
5.5,48.75,2025,84,28.16
5.5,49.375,2025,84,28.05
5.5,50.0,2025,84,27.77
5.5,50.625,2025,84,27.86
5.5,51.25,2025,84,28.22
5.5,51.875,2025,84,28.26
6.0,46.875,2025,84,24.7
6.0,47.5,2025,84,25.3
6.0,48.125,2025,84,25.99
6.0,48.75,2025,84,27.05
6.0,49.375,2025,84,28.3
6.0,50.0,2025,84,28.23
6.0,50.625,2025,84,27.86
6.0,51.25,2025,84,28.36
6.0,51.875,2025,84,28.23
6.5,46.875,2025,84,24.15
6.5,47.5,2025,84,24.52
6.5,48.125,2025,84,25.45
6.5,48.75,2025,84,26.51
6.5,49.375,2025,84,27.98
6.5,50.0,2025,84,28.35
6.5,50.625,2025,84,28.17
6.5,51.25,2025,84,28.34
6.5,51.875,2025,84,28.23
7.0,46.875,2025,84,24.15
7.0,47.5,2025,84,24.29
7.0,48.125,2025,84,24.84
7.0,48.75,2025,84,25.48
7.0,49.375,2025,84,27.26
7.0,50.0,2025,84,28.13
7.0,50.625,2025,84,28.1
7.0,51.25,2025,84,28.02
7.0,51.875,2025,84,28.09
7.5,46.875,2025,84,23.55
7.5,47.5,2025,84,24.1
7.5,48.125,2025,84,23.9
7.5,48.75,2025,84,24.09
7.5,49.375,2025,84,25.66
7.5,50.0,2025,84,27.9
7.5,50.625,2025,84,27.91
7.5,51.25,2025,84,27.85
7.5,51.875,2025,84,27.91
8.0,46.875,2025,84,23.69
8.0,47.5,2025,84,23.14
8.0,48.125,2025,84,22.93
8.0,48.75,2025,84,23.2
8.0,49.375,2025,84,24.28
8.0,50.0,2025,84,27.2
8.0,50.625,2025,84,27.79
8.0,51.25,2025,84,27.75
8.0,51.875,2025,84,27.81
8.5,46.875,2025,84,23.09
8.5,47.5,2025,84,23.48
8.5,48.125,2025,84,23.55
8.5,48.75,2025,84,23.21
8.5,49.375,2025,84,23.24
8.5,50.0,2025,84,25.15
8.5,50.625,2025,84,27.98
8.5,51.25,2025,84,27.8
8.5,51.875,2025,84,27.78
9.0,46.875,2025,84,24.22
9.0,47.5,2025,84,24.18
9.0,48.125,2025,84,23.37
9.0,48.75,2025,84,22.2
9.0,49.375,2025,84,21.99
9.0,50.0,2025,84,23.71
9.0,50.625,2025,84,26.9
9.0,51.25,2025,84,27.75
9.0,51.875,2025,84,27.67
9.5,46.875,2025,84,23.91
9.5,47.5,2025,84,22.71
9.5,48.125,2025,84,21.37
9.5,48.75,2025,84,20.82
9.5,49.375,2025,84,21.02
9.5,50.0,2025,84,22.54
9.5,50.625,2025,84,25.1
9.5,51.25,2025,84,27.76
9.5,51.875,2025,84,27.5
10.0,46.875,2025,84,21.68
10.0,47.5,2025,84,18.88
10.0,48.125,2025,84,18.49
10.0,48.75,2025,84,19.32
10.0,49.375,2025,84,20.87
10.0,50.0,2025,84,21.82
10.0,50.625,2025,84,24.12
10.0,51.25,2025,84,27.74
10.0,51.875,2025,84,27.53
10.5,46.875,2025,84,20.85
10.5,47.5,2025,84,15.7
10.5,48.125,2025,84,16.43
10.5,48.75,2025,84,19.09
10.5,49.375,2025,84,20.9
10.5,50.0,2025,84,20.68
10.5,50.625,2025,84,23.53
10.5,51.25,2025,84,27.09
10.5,51.875,2025,84,27.86
11.0,46.875,2025,84,25.49
11.0,47.5,2025,84,21.68
11.0,48.125,2025,84,19.62
11.0,48.75,2025,84,20.79
11.0,49.375,2025,84,20.24
11.0,50.0,2025,84,18.59
11.0,50.625,2025,84,21.89
11.0,51.25,2025,84,26.38
11.0,51.875,2025,84,27.71
11.5,46.875,2025,84,26.9
11.5,47.5,2025,84,26.97
11.5,48.125,2025,84,26.67
11.5,48.75,2025,84,26.0
11.5,49.375,2025,84,25.12
11.5,50.0,2025,84,22.9
11.5,50.625,2025,84,22.36
11.5,51.25,2025,84,25.45
11.5,51.875,2025,84,27.45
12.0,46.875,2025,84,26.76
12.0,47.5,2025,84,26.79
12.0,48.125,2025,84,26.78
12.0,48.75,2025,84,26.64
12.0,49.375,2025,84,26.87
12.0,50.0,2025,84,26.7
12.0,50.625,2025,84,25.22
12.0,51.25,2025,84,25.81
12.0,51.875,2025,84,27.1
12.5,46.875,2025,84,26.64
12.5,47.5,2025,84,26.72
12.5,48.125,2025,84,26.76
12.5,48.75,2025,84,26.79
12.5,49.375,2025,84,26.97
12.5,50.0,2025,84,26.96
12.5,50.625,2025,84,26.73
12.5,51.25,2025,84,26.68
12.5,51.875,2025,84,26.73
5.5,46.875,2025,85,23.93
5.5,47.5,2025,85,24.68
5.5,48.125,2025,85,25.4
5.5,48.75,2025,85,27.99
5.5,49.375,2025,85,28.56
5.5,50.0,2025,85,28.56
5.5,50.625,2025,85,28.45
5.5,51.25,2025,85,28.32
5.5,51.875,2025,85,28.18
6.0,46.875,2025,85,24.01
6.0,47.5,2025,85,24.46
6.0,48.125,2025,85,25.21
6.0,48.75,2025,85,26.84
6.0,49.375,2025,85,28.32
6.0,50.0,2025,85,28.43
6.0,50.625,2025,85,28.46
6.0,51.25,2025,85,28.4
6.0,51.875,2025,85,28.21
6.5,46.875,2025,85,23.68
6.5,47.5,2025,85,24.02
6.5,48.125,2025,85,24.63
6.5,48.75,2025,85,26.01
6.5,49.375,2025,85,27.94
6.5,50.0,2025,85,28.29
6.5,50.625,2025,85,28.32
6.5,51.25,2025,85,28.34
6.5,51.875,2025,85,28.27
7.0,46.875,2025,85,23.63
7.0,47.5,2025,85,23.81
7.0,48.125,2025,85,23.99
7.0,48.75,2025,85,24.98
7.0,49.375,2025,85,27.04
7.0,50.0,2025,85,28.13
7.0,50.625,2025,85,28.06
7.0,51.25,2025,85,28.01
7.0,51.875,2025,85,28.1
7.5,46.875,2025,85,23.54
7.5,47.5,2025,85,23.27
7.5,48.125,2025,85,22.6
7.5,48.75,2025,85,23.09
7.5,49.375,2025,85,25.2
7.5,50.0,2025,85,27.73
7.5,50.625,2025,85,27.91
7.5,51.25,2025,85,27.85
7.5,51.875,2025,85,27.93
8.0,46.875,2025,85,22.95
8.0,47.5,2025,85,22.12
8.0,48.125,2025,85,21.48
8.0,48.75,2025,85,21.76
8.0,49.375,2025,85,23.06
8.0,50.0,2025,85,26.62
8.0,50.625,2025,85,28.01
8.0,51.25,2025,85,27.9
8.0,51.875,2025,85,27.81
8.5,46.875,2025,85,21.9
8.5,47.5,2025,85,22.07
8.5,48.125,2025,85,22.01
8.5,48.75,2025,85,21.77
8.5,49.375,2025,85,21.4
8.5,50.0,2025,85,23.82
8.5,50.625,2025,85,27.73
8.5,51.25,2025,85,27.87
8.5,51.875,2025,85,27.84
9.0,46.875,2025,85,22.85
9.0,47.5,2025,85,22.43
9.0,48.125,2025,85,21.37
9.0,48.75,2025,85,21.06
9.0,49.375,2025,85,20.31
9.0,50.0,2025,85,21.77
9.0,50.625,2025,85,26.49
9.0,51.25,2025,85,27.82
9.0,51.875,2025,85,27.76
9.5,46.875,2025,85,21.81
9.5,47.5,2025,85,20.65
9.5,48.125,2025,85,19.43
9.5,48.75,2025,85,19.59
9.5,49.375,2025,85,19.85
9.5,50.0,2025,85,20.6
9.5,50.625,2025,85,24.12
9.5,51.25,2025,85,28.09
9.5,51.875,2025,85,27.98
10.0,46.875,2025,85,20.17
10.0,47.5,2025,85,17.41
10.0,48.125,2025,85,17.51
10.0,48.75,2025,85,17.98
10.0,49.375,2025,85,19.7
10.0,50.0,2025,85,20.65
10.0,50.625,2025,85,23.13
10.0,51.25,2025,85,27.71
10.0,51.875,2025,85,28.01
10.5,46.875,2025,85,20.12
10.5,47.5,2025,85,14.5
10.5,48.125,2025,85,15.65
10.5,48.75,2025,85,17.98
10.5,49.375,2025,85,19.5
10.5,50.0,2025,85,20.06
10.5,50.625,2025,85,23.23
10.5,51.25,2025,85,27.07
10.5,51.875,2025,85,27.93
11.0,46.875,2025,85,25.26
11.0,47.5,2025,85,20.49
11.0,48.125,2025,85,18.68
11.0,48.75,2025,85,20.09
11.0,49.375,2025,85,19.17
11.0,50.0,2025,85,17.98
11.0,50.625,2025,85,21.62
11.0,51.25,2025,85,26.4
11.0,51.875,2025,85,27.71
11.5,46.875,2025,85,27.12
11.5,47.5,2025,85,27.02
11.5,48.125,2025,85,26.97
11.5,48.75,2025,85,26.2
11.5,49.375,2025,85,24.65
11.5,50.0,2025,85,22.46
11.5,50.625,2025,85,21.4
11.5,51.25,2025,85,25.39
11.5,51.875,2025,85,27.49
12.0,46.875,2025,85,27.18
12.0,47.5,2025,85,27.1
12.0,48.125,2025,85,27.05
12.0,48.75,2025,85,27.05
12.0,49.375,2025,85,26.94
12.0,50.0,2025,85,26.66
12.0,50.625,2025,85,24.98
12.0,51.25,2025,85,25.78
12.0,51.875,2025,85,27.4
12.5,46.875,2025,85,27.3
12.5,47.5,2025,85,27.26
12.5,48.125,2025,85,27.21
12.5,48.75,2025,85,27.26
12.5,49.375,2025,85,27.24
12.5,50.0,2025,85,27.15
12.5,50.625,2025,85,27.12
12.5,51.25,2025,85,27.15
12.5,51.875,2025,85,27.26
5.5,46.875,2025,86,22.88
5.5,47.5,2025,86,23.69
5.5,48.125,2025,86,24.98
5.5,48.75,2025,86,27.87
5.5,49.375,2025,86,28.54
5.5,50.0,2025,86,28.54
5.5,50.625,2025,86,28.48
5.5,51.25,2025,86,28.34
5.5,51.875,2025,86,28.18
6.0,46.875,2025,86,23.02
6.0,47.5,2025,86,23.48
6.0,48.125,2025,86,24.54
6.0,48.75,2025,86,26.54
6.0,49.375,2025,86,28.35
6.0,50.0,2025,86,28.41
6.0,50.625,2025,86,28.43
6.0,51.25,2025,86,28.41
6.0,51.875,2025,86,28.23
6.5,46.875,2025,86,23.12
6.5,47.5,2025,86,23.29
6.5,48.125,2025,86,23.77
6.5,48.75,2025,86,25.48
6.5,49.375,2025,86,27.86
6.5,50.0,2025,86,28.39
6.5,50.625,2025,86,28.35
6.5,51.25,2025,86,28.4
6.5,51.875,2025,86,28.3
7.0,46.875,2025,86,23.08
7.0,47.5,2025,86,22.9
7.0,48.125,2025,86,23.15
7.0,48.75,2025,86,24.16
7.0,49.375,2025,86,26.53
7.0,50.0,2025,86,28.1
7.0,50.625,2025,86,28.18
7.0,51.25,2025,86,28.18
7.0,51.875,2025,86,28.2
7.5,46.875,2025,86,22.26
7.5,47.5,2025,86,21.88
7.5,48.125,2025,86,21.54
7.5,48.75,2025,86,22.45
7.5,49.375,2025,86,24.28
7.5,50.0,2025,86,27.5
7.5,50.625,2025,86,27.89
7.5,51.25,2025,86,27.94
7.5,51.875,2025,86,27.98
8.0,46.875,2025,86,21.48
8.0,47.5,2025,86,20.58
8.0,48.125,2025,86,20.57
8.0,48.75,2025,86,21.21
8.0,49.375,2025,86,22.1
8.0,50.0,2025,86,26.16
8.0,50.625,2025,86,27.86
8.0,51.25,2025,86,27.77
8.0,51.875,2025,86,27.76
8.5,46.875,2025,86,20.57
8.5,47.5,2025,86,20.9
8.5,48.125,2025,86,21.08
8.5,48.75,2025,86,20.9
8.5,49.375,2025,86,21.13
8.5,50.0,2025,86,22.94
8.5,50.625,2025,86,27.65
8.5,51.25,2025,86,27.8
8.5,51.875,2025,86,27.77
9.0,46.875,2025,86,21.8
9.0,47.5,2025,86,21.44
9.0,48.125,2025,86,20.74
9.0,48.75,2025,86,20.07
9.0,49.375,2025,86,19.96
9.0,50.0,2025,86,21.22
9.0,50.625,2025,86,26.1
9.0,51.25,2025,86,27.77
9.0,51.875,2025,86,27.77
9.5,46.875,2025,86,21.19
9.5,47.5,2025,86,19.99
9.5,48.125,2025,86,18.66
9.5,48.75,2025,86,18.9
9.5,49.375,2025,86,19.41
9.5,50.0,2025,86,20.16
9.5,50.625,2025,86,23.27
9.5,51.25,2025,86,27.89
9.5,51.875,2025,86,27.89
10.0,46.875,2025,86,19.62
10.0,47.5,2025,86,16.87
10.0,48.125,2025,86,16.92
10.0,48.75,2025,86,18.16
10.0,49.375,2025,86,19.16
10.0,50.0,2025,86,19.77
10.0,50.625,2025,86,22.1
10.0,51.25,2025,86,27.7
10.0,51.875,2025,86,27.88
10.5,46.875,2025,86,21.16
10.5,47.5,2025,86,14.51
10.5,48.125,2025,86,14.73
10.5,48.75,2025,86,17.52
10.5,49.375,2025,86,19.69
10.5,50.0,2025,86,19.22
10.5,50.625,2025,86,22.02
10.5,51.25,2025,86,26.81
10.5,51.875,2025,86,27.82
11.0,46.875,2025,86,25.87
11.0,47.5,2025,86,20.87
11.0,48.125,2025,86,18.33
11.0,48.75,2025,86,19.02
11.0,49.375,2025,86,18.83
11.0,50.0,2025,86,17.45
11.0,50.625,2025,86,20.64
11.0,51.25,2025,86,25.8
11.0,51.875,2025,86,27.75
11.5,46.875,2025,86,27.26
11.5,47.5,2025,86,27.22
11.5,48.125,2025,86,27.07
11.5,48.75,2025,86,26.27
