-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MIN
-0.5,48.125,2025,2,26.45
-0.5,48.75,2025,2,26.44
-0.5,49.375,2025,2,26.41
-0.5,50.0,2025,2,26.22
-0.5,50.625,2025,2,26.16
-0.5,51.25,2025,2,26.11
-0.5,51.875,2025,2,26.16
-1.7975103014118005e-13,46.875,2025,2,26.41
-1.7975103014118005e-13,47.5,2025,2,26.48
-1.7975103014118005e-13,48.125,2025,2,26.62
-1.7975103014118005e-13,48.75,2025,2,26.62
-1.7975103014118005e-13,49.375,2025,2,26.63
-1.7975103014118005e-13,50.0,2025,2,26.48
-1.7975103014118005e-13,50.625,2025,2,26.39
-1.7975103014118005e-13,51.25,2025,2,26.26
-1.7975103014118005e-13,51.875,2025,2,26.32
0.5,46.875,2025,2,26.44
0.5,47.5,2025,2,26.58
0.5,48.125,2025,2,26.64
0.5,48.75,2025,2,26.54
0.5,49.375,2025,2,26.5
0.5,50.0,2025,2,26.4
0.5,50.625,2025,2,26.36
0.5,51.25,2025,2,26.23
0.5,51.875,2025,2,26.39
1.0,46.875,2025,2,26.37
1.0,47.5,2025,2,26.46
1.0,48.125,2025,2,26.46
1.0,48.75,2025,2,26.42
1.0,49.375,2025,2,26.37
1.0,50.0,2025,2,26.31
1.0,50.625,2025,2,26.31
1.0,51.25,2025,2,26.31
1.0,51.875,2025,2,26.49
1.5,46.875,2025,2,26.36
1.5,47.5,2025,2,26.4
1.5,48.125,2025,2,26.36
1.5,48.75,2025,2,26.39
1.5,49.375,2025,2,26.34
1.5,50.0,2025,2,26.33
1.5,50.625,2025,2,26.37
1.5,51.25,2025,2,26.38
1.5,51.875,2025,2,26.56
2.0,46.875,2025,2,26.25
2.0,47.5,2025,2,26.36
2.0,48.125,2025,2,26.34
2.0,48.75,2025,2,26.33
2.0,49.375,2025,2,26.31
2.0,50.0,2025,2,26.31
2.0,50.625,2025,2,26.37
2.0,51.25,2025,2,26.4
2.0,51.875,2025,2,26.47
2.5,46.875,2025,2,26.08
2.5,47.5,2025,2,26.25
2.5,48.125,2025,2,26.28
2.5,48.75,2025,2,26.2
2.5,49.375,2025,2,26.2
2.5,50.0,2025,2,26.26
2.5,50.625,2025,2,26.36
2.5,51.25,2025,2,26.37
2.5,51.875,2025,2,26.4
3.0,46.875,2025,2,25.64
3.0,47.5,2025,2,26.22
3.0,48.125,2025,2,26.29
3.0,48.75,2025,2,26.17
3.0,49.375,2025,2,26.14
3.0,50.0,2025,2,26.17
3.0,50.625,2025,2,26.25
3.0,51.25,2025,2,26.31
3.0,51.875,2025,2,26.42
3.5,46.875,2025,2,22.97
3.5,47.5,2025,2,25.8
3.5,48.125,2025,2,26.14
3.5,48.75,2025,2,26.25
3.5,49.375,2025,2,26.15
3.5,50.0,2025,2,26.17
3.5,50.625,2025,2,26.17
3.5,51.25,2025,2,26.29
3.5,51.875,2025,2,26.45
4.0,46.875,2025,2,21.12
4.0,47.5,2025,2,23.92
4.0,48.125,2025,2,25.98
4.0,48.75,2025,2,26.14
4.0,49.375,2025,2,26.15
4.0,50.0,2025,2,26.17
4.0,50.625,2025,2,26.14
4.0,51.25,2025,2,26.28
4.0,51.875,2025,2,26.51
4.5,46.875,2025,2,20.75
4.5,47.5,2025,2,21.74
4.5,48.125,2025,2,25.19
4.5,48.75,2025,2,25.97
4.5,49.375,2025,2,26.12
4.5,50.0,2025,2,26.17
4.5,50.625,2025,2,26.09
4.5,51.25,2025,2,26.23
4.5,51.875,2025,2,26.5
5.0,46.875,2025,2,20.86
5.0,47.5,2025,2,21.21
5.0,48.125,2025,2,23.27
5.0,48.75,2025,2,25.9
5.0,49.375,2025,2,26.08
5.0,50.0,2025,2,26.14
5.0,50.625,2025,2,26.08
5.0,51.25,2025,2,26.22
5.0,51.875,2025,2,26.46
-2.0,46.875,2025,3,26.86
-2.0,47.5,2025,3,26.96
-2.0,48.125,2025,3,26.77
-2.0,48.75,2025,3,26.84
-2.0,49.375,2025,3,26.7
-2.0,50.0,2025,3,26.52
-2.0,50.625,2025,3,26.33
-2.0,51.25,2025,3,26.4
-2.0,51.875,2025,3,26.34
-1.5,46.875,2025,3,26.74
-1.5,47.5,2025,3,26.68
-1.5,48.125,2025,3,26.61
-1.5,48.75,2025,3,26.55
-1.5,49.375,2025,3,26.33
-1.5,50.0,2025,3,26.09
-1.5,50.625,2025,3,26.08
-1.5,51.25,2025,3,26.11
-1.5,51.875,2025,3,26.14
-1.0,46.875,2025,3,26.52
-1.0,47.5,2025,3,26.48
-1.0,48.125,2025,3,26.45
-1.0,48.75,2025,3,26.35
-1.0,49.375,2025,3,26.26
-1.0,50.0,2025,3,26.06
-1.0,50.625,2025,3,26.06
-1.0,51.25,2025,3,26.06
-1.0,51.875,2025,3,26.09
-0.5,46.875,2025,3,26.4
-0.5,47.5,2025,3,26.41
-0.5,48.125,2025,3,26.52
-0.5,48.75,2025,3,26.52
-0.5,49.375,2025,3,26.51
-0.5,50.0,2025,3,26.29
-0.5,50.625,2025,3,26.2
-0.5,51.25,2025,3,26.13
-0.5,51.875,2025,3,26.18
-1.7975103014118005e-13,46.875,2025,3,26.45
-1.7975103014118005e-13,47.5,2025,3,26.6
-1.7975103014118005e-13,48.125,2025,3,26.65
-1.7975103014118005e-13,48.75,2025,3,26.54
-1.7975103014118005e-13,49.375,2025,3,26.48
-1.7975103014118005e-13,50.0,2025,3,26.48
-1.7975103014118005e-13,50.625,2025,3,26.4
-1.7975103014118005e-13,51.25,2025,3,26.31
-1.7975103014118005e-13,51.875,2025,3,26.34
0.5,46.875,2025,3,26.49
0.5,47.5,2025,3,26.51
0.5,48.125,2025,3,26.46
0.5,48.75,2025,3,26.41
0.5,49.375,2025,3,26.34
0.5,50.0,2025,3,26.29
0.5,50.625,2025,3,26.24
0.5,51.25,2025,3,26.18
0.5,51.875,2025,3,26.32
1.0,46.875,2025,3,26.4
1.0,47.5,2025,3,26.41
1.0,48.125,2025,3,26.35
1.0,48.75,2025,3,26.34
1.0,49.375,2025,3,26.29
1.0,50.0,2025,3,26.23
1.0,50.625,2025,3,26.23
1.0,51.25,2025,3,26.15
1.0,51.875,2025,3,26.27
1.5,46.875,2025,3,26.3
1.5,47.5,2025,3,26.37
1.5,48.125,2025,3,26.34
1.5,48.75,2025,3,26.3
1.5,49.375,2025,3,26.29
1.5,50.0,2025,3,26.26
1.5,50.625,2025,3,26.29
1.5,51.25,2025,3,26.26
1.5,51.875,2025,3,26.27
2.0,46.875,2025,3,26.19
2.0,47.5,2025,3,26.26
2.0,48.125,2025,3,26.35
2.0,48.75,2025,3,26.32
2.0,49.375,2025,3,26.36
2.0,50.0,2025,3,26.32
2.0,50.625,2025,3,26.33
2.0,51.25,2025,3,26.34
2.0,51.875,2025,3,26.32
2.5,46.875,2025,3,26.12
2.5,47.5,2025,3,26.1
2.5,48.125,2025,3,26.2
2.5,48.75,2025,3,26.28
2.5,49.375,2025,3,26.3
2.5,50.0,2025,3,26.29
2.5,50.625,2025,3,26.27
2.5,51.25,2025,3,26.26
2.5,51.875,2025,3,26.32
3.0,46.875,2025,3,25.8
3.0,47.5,2025,3,26.12
3.0,48.125,2025,3,26.08
3.0,48.75,2025,3,26.17
3.0,49.375,2025,3,26.15
3.0,50.0,2025,3,26.04
3.0,50.625,2025,3,26.16
3.0,51.25,2025,3,26.16
3.0,51.875,2025,3,26.3
3.5,46.875,2025,3,23.57
3.5,47.5,2025,3,26.01
3.5,48.125,2025,3,26.16
3.5,48.75,2025,3,26.09
3.5,49.375,2025,3,26.04
3.5,50.0,2025,3,25.98
3.5,50.625,2025,3,26.08
3.5,51.25,2025,3,26.21
3.5,51.875,2025,3,26.35
4.0,46.875,2025,3,22.14
4.0,47.5,2025,3,24.39
4.0,48.125,2025,3,26.05
4.0,48.75,2025,3,26.05
4.0,49.375,2025,3,26.01
4.0,50.0,2025,3,26.02
4.0,50.625,2025,3,26.14
4.0,51.25,2025,3,26.32
4.0,51.875,2025,3,26.38
4.5,46.875,2025,3,22.02
4.5,47.5,2025,3,22.12
4.5,48.125,2025,3,25.35
4.5,48.75,2025,3,25.93
4.5,49.375,2025,3,25.98
4.5,50.0,2025,3,26.05
4.5,50.625,2025,3,26.12
4.5,51.25,2025,3,26.29
4.5,51.875,2025,3,26.38
5.0,46.875,2025,3,22.07
5.0,47.5,2025,3,21.83
5.0,48.125,2025,3,23.21
5.0,48.75,2025,3,25.91
5.0,49.375,2025,3,26.03
5.0,50.0,2025,3,26.09
5.0,50.625,2025,3,26.12
5.0,51.25,2025,3,26.19
5.0,51.875,2025,3,26.32
-2.0,46.875,2025,4,26.9
-2.0,47.5,2025,4,26.97
-2.0,48.125,2025,4,26.91
-2.0,48.75,2025,4,26.9
-2.0,49.375,2025,4,26.71
-2.0,50.0,2025,4,26.54
-2.0,50.625,2025,4,26.42
-2.0,51.25,2025,4,26.35
-2.0,51.875,2025,4,26.51
-1.5,46.875,2025,4,26.78
-1.5,47.5,2025,4,26.85
-1.5,48.125,2025,4,26.89
-1.5,48.75,2025,4,26.82
-1.5,49.375,2025,4,26.56
-1.5,50.0,2025,4,26.34
-1.5,50.625,2025,4,26.17
-1.5,51.25,2025,4,26.17
-1.5,51.875,2025,4,26.34
-1.0,46.875,2025,4,26.59
-1.0,47.5,2025,4,26.68
-1.0,48.125,2025,4,26.68
-1.0,48.75,2025,4,26.59
-1.0,49.375,2025,4,26.37
-1.0,50.0,2025,4,26.09
-1.0,50.625,2025,4,25.95
-1.0,51.25,2025,4,26.04
-1.0,51.875,2025,4,26.1
-0.5,46.875,2025,4,26.45
-0.5,47.5,2025,4,26.53
-0.5,48.125,2025,4,26.53
-0.5,48.75,2025,4,26.35
-0.5,49.375,2025,4,26.21
-0.5,50.0,2025,4,26.0
-0.5,50.625,2025,4,25.95
-0.5,51.25,2025,4,26.0
-0.5,51.875,2025,4,26.01
-1.7975103014118005e-13,46.875,2025,4,26.31
-1.7975103014118005e-13,47.5,2025,4,26.35
-1.7975103014118005e-13,48.125,2025,4,26.37
-1.7975103014118005e-13,48.75,2025,4,26.2
-1.7975103014118005e-13,49.375,2025,4,26.11
-1.7975103014118005e-13,50.0,2025,4,26.06
-1.7975103014118005e-13,50.625,2025,4,25.95
-1.7975103014118005e-13,51.25,2025,4,25.89
-1.7975103014118005e-13,51.875,2025,4,25.85
0.5,46.875,2025,4,26.03
0.5,47.5,2025,4,26.1
0.5,48.125,2025,4,26.17
0.5,48.75,2025,4,26.12
0.5,49.375,2025,4,26.09
0.5,50.0,2025,4,26.01
0.5,50.625,2025,4,25.68
0.5,51.25,2025,4,25.7
0.5,51.875,2025,4,25.75
1.0,46.875,2025,4,25.87
1.0,47.5,2025,4,25.93
1.0,48.125,2025,4,26.0
1.0,48.75,2025,4,26.07
1.0,49.375,2025,4,25.92
1.0,50.0,2025,4,25.82
1.0,50.625,2025,4,25.7
1.0,51.25,2025,4,25.7
1.0,51.875,2025,4,25.79
1.5,46.875,2025,4,25.85
1.5,47.5,2025,4,25.92
1.5,48.125,2025,4,25.98
1.5,48.75,2025,4,25.9
1.5,49.375,2025,4,25.73
1.5,50.0,2025,4,25.73
1.5,50.625,2025,4,25.76
1.5,51.25,2025,4,25.76
1.5,51.875,2025,4,25.84
2.0,46.875,2025,4,25.77
2.0,47.5,2025,4,25.94
2.0,48.125,2025,4,26.03
2.0,48.75,2025,4,25.95
2.0,49.375,2025,4,25.81
2.0,50.0,2025,4,25.76
2.0,50.625,2025,4,25.82
2.0,51.25,2025,4,25.82
2.0,51.875,2025,4,25.89
2.5,46.875,2025,4,25.74
2.5,47.5,2025,4,25.85
2.5,48.125,2025,4,25.92
2.5,48.75,2025,4,25.92
2.5,49.375,2025,4,25.82
2.5,50.0,2025,4,25.73
2.5,50.625,2025,4,25.75
2.5,51.25,2025,4,25.73
2.5,51.875,2025,4,25.87
3.0,46.875,2025,4,25.33
3.0,47.5,2025,4,25.78
3.0,48.125,2025,4,25.79
3.0,48.75,2025,4,25.76
3.0,49.375,2025,4,25.75
3.0,50.0,2025,4,25.62
3.0,50.625,2025,4,25.48
3.0,51.25,2025,4,25.5
3.0,51.875,2025,4,25.82
3.5,46.875,2025,4,22.85
3.5,47.5,2025,4,25.63
3.5,48.125,2025,4,25.76
3.5,48.75,2025,4,25.67
3.5,49.375,2025,4,25.7
3.5,50.0,2025,4,25.7
3.5,50.625,2025,4,25.46
3.5,51.25,2025,4,25.5
3.5,51.875,2025,4,25.82
4.0,46.875,2025,4,21.04
4.0,47.5,2025,4,23.64
4.0,48.125,2025,4,25.76
4.0,48.75,2025,4,25.67
4.0,49.375,2025,4,25.65
4.0,50.0,2025,4,25.7
4.0,50.625,2025,4,25.68
4.0,51.25,2025,4,25.64
4.0,51.875,2025,4,25.81
4.5,46.875,2025,4,20.28
4.5,47.5,2025,4,20.69
4.5,48.125,2025,4,24.96
4.5,48.75,2025,4,25.67
4.5,49.375,2025,4,25.62
4.5,50.0,2025,4,25.62
4.5,50.625,2025,4,25.73
4.5,51.25,2025,4,25.77
4.5,51.875,2025,4,25.82
5.0,46.875,2025,4,20.25
5.0,47.5,2025,4,20.42
5.0,48.125,2025,4,22.66
5.0,48.75,2025,4,25.58
5.0,49.375,2025,4,25.58
5.0,50.0,2025,4,25.6
5.0,50.625,2025,4,25.72
5.0,51.25,2025,4,25.81
5.0,51.875,2025,4,25.86
-2.0,46.875,2025,5,26.85
-2.0,47.5,2025,5,26.91
-2.0,48.125,2025,5,26.98
-2.0,48.75,2025,5,26.99
-2.0,49.375,2025,5,26.71
-2.0,50.0,2025,5,26.52
-2.0,50.625,2025,5,26.35
-2.0,51.25,2025,5,26.33
-2.0,51.875,2025,5,26.24
-1.5,46.875,2025,5,26.68
-1.5,47.5,2025,5,26.73
-1.5,48.125,2025,5,26.8
-1.5,48.75,2025,5,26.74
-1.5,49.375,2025,5,26.58
-1.5,50.0,2025,5,26.34
-1.5,50.625,2025,5,26.17
-1.5,51.25,2025,5,26.18
-1.5,51.875,2025,5,26.2
-1.0,46.875,2025,5,26.58
-1.0,47.5,2025,5,26.58
-1.0,48.125,2025,5,26.53
-1.0,48.75,2025,5,26.36
-1.0,49.375,2025,5,26.34
-1.0,50.0,2025,5,26.18
-1.0,50.625,2025,5,25.98
-1.0,51.25,2025,5,26.02
-1.0,51.875,2025,5,25.99
-0.5,46.875,2025,5,26.44
-0.5,47.5,2025,5,26.4
-0.5,48.125,2025,5,26.27
-0.5,48.75,2025,5,26.25
-0.5,49.375,2025,5,26.16
-0.5,50.0,2025,5,25.97
-0.5,50.625,2025,5,25.81
-0.5,51.25,2025,5,25.87
-0.5,51.875,2025,5,25.86
-1.7975103014118005e-13,46.875,2025,5,26.25
-1.7975103014118005e-13,47.5,2025,5,26.26
-1.7975103014118005e-13,48.125,2025,5,26.12
-1.7975103014118005e-13,48.75,2025,5,26.09
-1.7975103014118005e-13,49.375,2025,5,25.96
-1.7975103014118005e-13,50.0,2025,5,25.83
-1.7975103014118005e-13,50.625,2025,5,25.73
-1.7975103014118005e-13,51.25,2025,5,25.77
-1.7975103014118005e-13,51.875,2025,5,25.8
0.5,46.875,2025,5,26.02
0.5,47.5,2025,5,26.07
0.5,48.125,2025,5,25.98
0.5,48.75,2025,5,25.9
0.5,49.375,2025,5,25.76
0.5,50.0,2025,5,25.65
0.5,50.625,2025,5,25.61
0.5,51.25,2025,5,25.67
0.5,51.875,2025,5,25.8
1.0,46.875,2025,5,25.95
1.0,47.5,2025,5,25.96
1.0,48.125,2025,5,25.91
1.0,48.75,2025,5,25.78
1.0,49.375,2025,5,25.66
1.0,50.0,2025,5,25.52
1.0,50.625,2025,5,25.49
1.0,51.25,2025,5,25.73
1.0,51.875,2025,5,25.79
1.5,46.875,2025,5,25.94
1.5,47.5,2025,5,26.04
1.5,48.125,2025,5,25.92
1.5,48.75,2025,5,25.76
1.5,49.375,2025,5,25.64
1.5,50.0,2025,5,25.48
1.5,50.625,2025,5,25.47
1.5,51.25,2025,5,25.75
1.5,51.875,2025,5,25.79
2.0,46.875,2025,5,25.81
2.0,47.5,2025,5,25.97
2.0,48.125,2025,5,25.93
2.0,48.75,2025,5,25.8
2.0,49.375,2025,5,25.71
2.0,50.0,2025,5,25.47
2.0,50.625,2025,5,25.41
2.0,51.25,2025,5,25.67
2.0,51.875,2025,5,25.81
2.5,46.875,2025,5,25.75
2.5,47.5,2025,5,25.83
2.5,48.125,2025,5,25.72
2.5,48.75,2025,5,25.73
2.5,49.375,2025,5,25.71
2.5,50.0,2025,5,25.52
2.5,50.625,2025,5,25.35
2.5,51.25,2025,5,25.55
2.5,51.875,2025,5,25.84
3.0,46.875,2025,5,25.21
3.0,47.5,2025,5,25.68
3.0,48.125,2025,5,25.62
3.0,48.75,2025,5,25.57
3.0,49.375,2025,5,25.64
3.0,50.0,2025,5,25.6
3.0,50.625,2025,5,25.35
3.0,51.25,2025,5,25.45
3.0,51.875,2025,5,25.84
3.5,46.875,2025,5,22.14
3.5,47.5,2025,5,25.27
3.5,48.125,2025,5,25.57
3.5,48.75,2025,5,25.54
3.5,49.375,2025,5,25.55
3.5,50.0,2025,5,25.67
3.5,50.625,2025,5,25.57
3.5,51.25,2025,5,25.63
3.5,51.875,2025,5,25.92
4.0,46.875,2025,5,19.77
4.0,47.5,2025,5,23.18
4.0,48.125,2025,5,25.46
4.0,48.75,2025,5,25.55
4.0,49.375,2025,5,25.61
4.0,50.0,2025,5,25.69
4.0,50.625,2025,5,25.76
4.0,51.25,2025,5,25.69
4.0,51.875,2025,5,25.94
4.5,46.875,2025,5,19.16
4.5,47.5,2025,5,19.85
4.5,48.125,2025,5,24.61
4.5,48.75,2025,5,25.57
4.5,49.375,2025,5,25.63
4.5,50.0,2025,5,25.63
4.5,50.625,2025,5,25.8
4.5,51.25,2025,5,25.78
4.5,51.875,2025,5,25.9
5.0,46.875,2025,5,19.1
5.0,47.5,2025,5,19.38
5.0,48.125,2025,5,21.77
5.0,48.75,2025,5,25.33
5.0,49.375,2025,5,25.45
5.0,50.0,2025,5,25.58
5.0,50.625,2025,5,25.66
5.0,51.25,2025,5,25.76
5.0,51.875,2025,5,25.82
-2.0,46.875,2025,6,26.83
-2.0,47.5,2025,6,26.95
-2.0,48.125,2025,6,27.04
-2.0,48.75,2025,6,26.93
-2.0,49.375,2025,6,26.79
-2.0,50.0,2025,6,26.51
-2.0,50.625,2025,6,26.29
-2.0,51.25,2025,6,26.55
-2.0,51.875,2025,6,26.46
-1.5,46.875,2025,6,26.68
-1.5,47.5,2025,6,26.71
-1.5,48.125,2025,6,26.64
-1.5,48.75,2025,6,26.54
-1.5,49.375,2025,6,26.53
-1.5,50.0,2025,6,26.2
-1.5,50.625,2025,6,26.18
-1.5,51.25,2025,6,26.6
-1.5,51.875,2025,6,26.59
-1.0,46.875,2025,6,26.3
-1.0,47.5,2025,6,26.39
-1.0,48.125,2025,6,26.25
-1.0,48.75,2025,6,26.29
-1.0,49.375,2025,6,26.25
-1.0,50.0,2025,6,26.04
-1.0,50.625,2025,6,26.17
-1.0,51.25,2025,6,26.41
-1.0,51.875,2025,6,26.55
-0.5,46.875,2025,6,26.17
-0.5,47.5,2025,6,26.24
-0.5,48.125,2025,6,26.18
-0.5,48.75,2025,6,26.23
-0.5,49.375,2025,6,26.21
-0.5,50.0,2025,6,25.99
-0.5,50.625,2025,6,26.1
-0.5,51.25,2025,6,26.25
-0.5,51.875,2025,6,26.4
-1.7975103014118005e-13,46.875,2025,6,26.11
-1.7975103014118005e-13,47.5,2025,6,26.11
-1.7975103014118005e-13,48.125,2025,6,26.14
-1.7975103014118005e-13,48.75,2025,6,26.17
-1.7975103014118005e-13,49.375,2025,6,26.11
-1.7975103014118005e-13,50.0,2025,6,25.92
-1.7975103014118005e-13,50.625,2025,6,25.97
-1.7975103014118005e-13,51.25,2025,6,26.19
-1.7975103014118005e-13,51.875,2025,6,26.25
0.5,46.875,2025,6,26.0
0.5,47.5,2025,6,25.97
0.5,48.125,2025,6,25.97
0.5,48.75,2025,6,25.98
0.5,49.375,2025,6,25.89
0.5,50.0,2025,6,25.87
0.5,50.625,2025,6,25.89
0.5,51.25,2025,6,26.09
0.5,51.875,2025,6,26.15
1.0,46.875,2025,6,25.92
1.0,47.5,2025,6,25.85
1.0,48.125,2025,6,25.82
1.0,48.75,2025,6,25.79
1.0,49.375,2025,6,25.71
1.0,50.0,2025,6,25.82
1.0,50.625,2025,6,25.76
1.0,51.25,2025,6,26.07
1.0,51.875,2025,6,26.16
1.5,46.875,2025,6,25.96
1.5,47.5,2025,6,25.86
1.5,48.125,2025,6,25.76
1.5,48.75,2025,6,25.68
1.5,49.375,2025,6,25.61
1.5,50.0,2025,6,25.59
1.5,50.625,2025,6,25.7
1.5,51.25,2025,6,26.03
1.5,51.875,2025,6,26.19
2.0,46.875,2025,6,25.94
2.0,47.5,2025,6,25.88
2.0,48.125,2025,6,25.78
2.0,48.75,2025,6,25.67
2.0,49.375,2025,6,25.54
2.0,50.0,2025,6,25.47
2.0,50.625,2025,6,25.65
2.0,51.25,2025,6,25.91
2.0,51.875,2025,6,26.21
