-BEGIN HEADER-
NASA/POWER Source Native Resolution Daily Data 
Dates (month/day/year): 01/01/2025 through 12/31/2025 in UTC
Location: Regional 
elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = na meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
parameter(s): 
T2M_MIN     MERRA-2 Temperature at 2 Meters Minimum (C) 
-END HEADER-
LAT,LON,YEAR,DOY,T2M_MIN
10.0,41.875,2025,4,15.12
10.0,42.5,2025,4,12.34
10.0,43.125,2025,4,9.76
10.0,43.75,2025,4,13.21
10.0,44.375,2025,4,15.07
10.0,45.0,2025,4,12.87
10.0,45.625,2025,4,13.31
10.0,46.25,2025,4,13.22
10.5,41.25,2025,4,16.65
10.5,41.875,2025,4,15.61
10.5,42.5,2025,4,14.17
10.5,43.125,2025,4,14.75
10.5,43.75,2025,4,18.55
10.5,44.375,2025,4,22.82
10.5,45.0,2025,4,21.11
10.5,45.625,2025,4,18.57
10.5,46.25,2025,4,16.71
11.0,41.25,2025,4,17.09
11.0,41.875,2025,4,17.0
11.0,42.5,2025,4,16.07
11.0,43.125,2025,4,18.08
11.0,43.75,2025,4,23.06
11.0,44.375,2025,4,25.24
11.0,45.0,2025,4,25.0
11.0,45.625,2025,4,23.74
11.0,46.25,2025,4,23.38
11.5,41.25,2025,4,17.95
11.5,41.875,2025,4,17.55
11.5,42.5,2025,4,18.62
11.5,43.125,2025,4,21.72
11.5,43.75,2025,4,24.95
11.5,44.375,2025,4,25.3
11.5,45.0,2025,4,25.29
11.5,45.625,2025,4,25.1
11.5,46.25,2025,4,24.78
12.0,41.25,2025,4,18.15
12.0,41.875,2025,4,17.97
12.0,42.5,2025,4,18.05
12.0,43.125,2025,4,21.69
12.0,43.75,2025,4,25.14
12.0,44.375,2025,4,25.19
12.0,45.0,2025,4,25.09
12.0,45.625,2025,4,25.07
12.0,46.25,2025,4,24.74
12.5,41.25,2025,4,19.46
12.5,41.875,2025,4,18.82
12.5,42.5,2025,4,18.31
12.5,43.125,2025,4,22.02
12.5,43.75,2025,4,23.97
12.5,44.375,2025,4,23.84
12.5,45.0,2025,4,24.76
12.5,45.625,2025,4,24.97
12.5,46.25,2025,4,24.75
5.5,41.25,2025,5,17.79
5.5,41.875,2025,5,18.57
5.5,42.5,2025,5,17.9
5.5,43.125,2025,5,17.98
5.5,43.75,2025,5,18.46
5.5,44.375,2025,5,18.74
5.5,45.0,2025,5,18.27
5.5,45.625,2025,5,17.89
5.5,46.25,2025,5,18.82
6.0,41.25,2025,5,17.1
6.0,41.875,2025,5,17.41
6.0,42.5,2025,5,16.89
6.0,43.125,2025,5,18.84
6.0,43.75,2025,5,18.37
6.0,44.375,2025,5,17.97
6.0,45.0,2025,5,17.43
6.0,45.625,2025,5,17.35
6.0,46.25,2025,5,17.74
6.5,41.25,2025,5,16.46
6.5,41.875,2025,5,17.03
6.5,42.5,2025,5,18.01
6.5,43.125,2025,5,17.96
6.5,43.75,2025,5,17.63
6.5,44.375,2025,5,17.28
6.5,45.0,2025,5,16.41
6.5,45.625,2025,5,16.57
6.5,46.25,2025,5,17.13
7.0,41.25,2025,5,16.05
7.0,41.875,2025,5,16.82
7.0,42.5,2025,5,16.27
7.0,43.125,2025,5,16.07
7.0,43.75,2025,5,15.29
7.0,44.375,2025,5,15.14
7.0,45.0,2025,5,15.29
7.0,45.625,2025,5,15.77
7.0,46.25,2025,5,16.43
7.5,41.25,2025,5,15.31
7.5,41.875,2025,5,16.0
7.5,42.5,2025,5,15.29
7.5,43.125,2025,5,14.19
7.5,43.75,2025,5,13.43
7.5,44.375,2025,5,13.28
7.5,45.0,2025,5,14.14
7.5,45.625,2025,5,15.01
7.5,46.25,2025,5,15.3
8.0,41.25,2025,5,13.36
8.0,41.875,2025,5,14.93
8.0,42.5,2025,5,13.75
8.0,43.125,2025,5,12.77
8.0,43.75,2025,5,12.53
8.0,44.375,2025,5,12.73
8.0,45.0,2025,5,13.5
8.0,45.625,2025,5,13.96
8.0,46.25,2025,5,14.11
8.5,41.25,2025,5,12.66
8.5,41.875,2025,5,13.52
8.5,42.5,2025,5,11.76
8.5,43.125,2025,5,11.75
8.5,43.75,2025,5,11.09
8.5,44.375,2025,5,11.97
8.5,45.0,2025,5,12.46
8.5,45.625,2025,5,12.97
8.5,46.25,2025,5,13.43
9.0,41.25,2025,5,11.07
9.0,41.875,2025,5,11.14
9.0,42.5,2025,5,10.52
9.0,43.125,2025,5,9.79
9.0,43.75,2025,5,9.51
9.0,44.375,2025,5,11.0
9.0,45.0,2025,5,11.56
9.0,45.625,2025,5,12.09
9.0,46.25,2025,5,12.96
9.5,41.25,2025,5,12.05
9.5,41.875,2025,5,11.12
9.5,42.5,2025,5,7.32
9.5,43.125,2025,5,6.82
9.5,43.75,2025,5,8.46
9.5,44.375,2025,5,10.52
9.5,45.0,2025,5,9.93
9.5,45.625,2025,5,11.35
9.5,46.25,2025,5,12.98
10.0,41.25,2025,5,14.04
10.0,41.875,2025,5,13.59
10.0,42.5,2025,5,11.43
10.0,43.125,2025,5,8.2
10.0,43.75,2025,5,10.91
10.0,44.375,2025,5,13.2
10.0,45.0,2025,5,11.39
10.0,45.625,2025,5,12.17
10.0,46.25,2025,5,12.6
10.5,41.25,2025,5,14.51
10.5,41.875,2025,5,13.84
10.5,42.5,2025,5,13.09
10.5,43.125,2025,5,13.23
10.5,43.75,2025,5,17.39
10.5,44.375,2025,5,22.12
10.5,45.0,2025,5,20.59
10.5,45.625,2025,5,17.78
10.5,46.25,2025,5,16.4
11.0,41.25,2025,5,15.21
11.0,41.875,2025,5,15.43
11.0,42.5,2025,5,15.39
11.0,43.125,2025,5,17.17
11.0,43.75,2025,5,22.67
11.0,44.375,2025,5,24.89
11.0,45.0,2025,5,24.65
11.0,45.625,2025,5,23.57
11.0,46.25,2025,5,23.15
11.5,41.25,2025,5,16.48
11.5,41.875,2025,5,16.82
11.5,42.5,2025,5,17.94
11.5,43.125,2025,5,21.17
11.5,43.75,2025,5,24.71
11.5,44.375,2025,5,24.8
11.5,45.0,2025,5,24.69
11.5,45.625,2025,5,24.61
11.5,46.25,2025,5,24.36
12.0,41.25,2025,5,16.67
12.0,41.875,2025,5,16.61
12.0,42.5,2025,5,17.7
12.0,43.125,2025,5,21.47
12.0,43.75,2025,5,24.82
12.0,44.375,2025,5,24.73
12.0,45.0,2025,5,24.59
12.0,45.625,2025,5,24.46
12.0,46.25,2025,5,24.24
12.5,41.25,2025,5,18.04
12.5,41.875,2025,5,17.43
12.5,42.5,2025,5,17.59
12.5,43.125,2025,5,21.89
12.5,43.75,2025,5,23.51
12.5,44.375,2025,5,23.36
12.5,45.0,2025,5,24.28
12.5,45.625,2025,5,24.39
12.5,46.25,2025,5,24.14
5.5,41.25,2025,6,16.26
5.5,41.875,2025,6,16.93
5.5,42.5,2025,6,16.73
5.5,43.125,2025,6,16.79
5.5,43.75,2025,6,17.26
5.5,44.375,2025,6,17.43
5.5,45.0,2025,6,17.43
5.5,45.625,2025,6,16.89
5.5,46.25,2025,6,17.42
6.0,41.25,2025,6,14.98
6.0,41.875,2025,6,15.01
6.0,42.5,2025,6,14.86
6.0,43.125,2025,6,17.11
6.0,43.75,2025,6,17.21
6.0,44.375,2025,6,16.89
6.0,45.0,2025,6,16.59
6.0,45.625,2025,6,16.55
6.0,46.25,2025,6,16.77
6.5,41.25,2025,6,14.37
6.5,41.875,2025,6,14.66
6.5,42.5,2025,6,15.68
6.5,43.125,2025,6,16.26
6.5,43.75,2025,6,16.34
6.5,44.375,2025,6,16.02
6.5,45.0,2025,6,15.47
6.5,45.625,2025,6,15.83
6.5,46.25,2025,6,16.16
7.0,41.25,2025,6,15.01
7.0,41.875,2025,6,15.46
7.0,42.5,2025,6,14.37
7.0,43.125,2025,6,14.59
7.0,43.75,2025,6,14.3
7.0,44.375,2025,6,13.86
7.0,45.0,2025,6,14.0
7.0,45.625,2025,6,14.77
7.0,46.25,2025,6,15.52
7.5,41.25,2025,6,14.37
7.5,41.875,2025,6,15.09
7.5,42.5,2025,6,13.44
7.5,43.125,2025,6,12.81
7.5,43.75,2025,6,12.31
7.5,44.375,2025,6,12.09
7.5,45.0,2025,6,12.63
7.5,45.625,2025,6,13.73
7.5,46.25,2025,6,14.33
8.0,41.25,2025,6,12.24
8.0,41.875,2025,6,13.93
8.0,42.5,2025,6,13.25
8.0,43.125,2025,6,11.96
8.0,43.75,2025,6,11.36
8.0,44.375,2025,6,11.44
8.0,45.0,2025,6,12.06
8.0,45.625,2025,6,12.77
8.0,46.25,2025,6,12.97
8.5,41.25,2025,6,11.83
8.5,41.875,2025,6,12.91
8.5,42.5,2025,6,12.22
8.5,43.125,2025,6,11.68
8.5,43.75,2025,6,10.13
8.5,44.375,2025,6,10.73
8.5,45.0,2025,6,11.37
8.5,45.625,2025,6,12.82
8.5,46.25,2025,6,12.3
9.0,41.25,2025,6,11.04
9.0,41.875,2025,6,11.14
9.0,42.5,2025,6,10.54
9.0,43.125,2025,6,8.9
9.0,43.75,2025,6,8.7
9.0,44.375,2025,6,10.56
9.0,45.0,2025,6,10.89
9.0,45.625,2025,6,12.74
9.0,46.25,2025,6,13.84
9.5,41.25,2025,6,12.01
9.5,41.875,2025,6,10.88
9.5,42.5,2025,6,9.29
9.5,43.125,2025,6,7.48
9.5,43.75,2025,6,8.45
9.5,44.375,2025,6,11.04
9.5,45.0,2025,6,10.85
9.5,45.625,2025,6,12.84
9.5,46.25,2025,6,13.73
10.0,41.25,2025,6,13.64
10.0,41.875,2025,6,13.22
10.0,42.5,2025,6,11.76
10.0,43.125,2025,6,7.96
10.0,43.75,2025,6,12.29
10.0,44.375,2025,6,14.76
10.0,45.0,2025,6,13.73
10.0,45.625,2025,6,14.38
10.0,46.25,2025,6,13.89
10.5,41.25,2025,6,14.19
10.5,41.875,2025,6,13.5
10.5,42.5,2025,6,12.87
10.5,43.125,2025,6,13.91
10.5,43.75,2025,6,18.3
10.5,44.375,2025,6,22.77
10.5,45.0,2025,6,21.35
10.5,45.625,2025,6,18.92
10.5,46.25,2025,6,17.42
11.0,41.25,2025,6,15.0
11.0,41.875,2025,6,14.94
11.0,42.5,2025,6,15.11
11.0,43.125,2025,6,17.14
11.0,43.75,2025,6,22.59
11.0,44.375,2025,6,24.66
11.0,45.0,2025,6,24.48
11.0,45.625,2025,6,23.34
11.0,46.25,2025,6,22.92
11.5,41.25,2025,6,16.65
11.5,41.875,2025,6,16.48
11.5,42.5,2025,6,17.91
11.5,43.125,2025,6,21.14
11.5,43.75,2025,6,24.45
11.5,44.375,2025,6,24.7
11.5,45.0,2025,6,24.66
11.5,45.625,2025,6,24.47
11.5,46.25,2025,6,24.23
12.0,41.25,2025,6,16.75
12.0,41.875,2025,6,16.45
12.0,42.5,2025,6,17.42
12.0,43.125,2025,6,21.22
12.0,43.75,2025,6,24.66
12.0,44.375,2025,6,24.66
