district_id,district_name,region_id,region_name,date,ndvi_mean,ndvi_median,evi_mean,evi_median,valid_pixel_fraction,good_pixel_count,marginal_pixel_fraction,cloudy_pixel_fraction,qa_rule,source_version
SO1102,Baki,SO11,Awdal,2015-01-01,0.14047109017496634,0.1321,0.09684269179004039,0.09240000000000001,0.9714958158995816,3715,0.0020920502092050207,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2015-01-01,0.1688984100877193,0.1653,0.1096608278508772,0.1102,0.9972662657189721,3648,0.0,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1103,Lughaye,SO11,Awdal,2015-01-01,0.10532962462867947,0.1038,0.07924534161490684,0.07830000000000001,0.9358099570381602,3703,0.0020217336365933787,0.00025271670457417233,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1104,Zeylac,SO11,Awdal,2015-01-01,0.10272532380527022,0.10110000000000001,0.06893726365937175,0.06760000000000001,0.9125118869718788,6717,0.016981388398315447,0.0012226599646787122,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2502,Ceel Barde,SO25,Bakool,2015-01-01,0.22620121225726791,0.22660000000000002,0.13158665394544844,0.13090000000000002,0.9964209819930656,8909,0.00011184431271669836,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2505,Rab Dhuure,SO25,Bakool,2015-01-01,0.17362051696284334,0.17400000000000002,0.1001916801292407,0.10070000000000001,0.9786561264822135,3714,0.002108036890645586,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2503,Tayeeglow,SO25,Bakool,2015-01-01,0.28690253471754085,0.2872,0.14503834434407445,0.1443,0.9846010885437408,7417,0.0018584893136864462,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2504,Waajid,SO25,Bakool,2015-01-01,0.2213242149562965,0.2149,0.12167957267724183,0.1199,0.9632054879950109,3089,0.005924540068599937,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2501,Xudur,SO25,Bakool,2015-01-01,0.22914512422360253,0.22615000000000002,0.12749667701863354,0.127,0.9924487594390508,6440,0.0001541069502234551,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2201,Bondhere,SO22,Banadir,2015-01-01,,,,,0.0,0,0.42857142857142855,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2202,Cabdulasis,SO22,Banadir,2015-01-01,,,,,0.0,0,1.0,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2203,Daynile,SO22,Banadir,2015-01-01,0.2554933333333333,0.26085,0.19381333333333334,0.1988,0.9090909090909091,30,0.0,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2204,Dharkenley,SO22,Banadir,2015-01-01,0.234275,0.25845,0.169775,0.1822,0.25,4,0.25,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2205,Hamar Jabjab,SO22,Banadir,2015-01-01,,,,,0.0,0,0.0,1.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2206,Hamar Weyne,SO22,Banadir,2015-01-01,,,,,0.0,0,0.5,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2207,Hawl Wadaag,SO22,Banadir,2015-01-01,0.18166666666666667,0.1766,0.13303333333333334,0.12350000000000001,0.23076923076923078,3,0.6153846153846154,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2208,Heliwa,SO22,Banadir,2015-01-01,0.27840000000000004,0.27840000000000004,0.2102,0.2102,0.09090909090909091,1,0.09090909090909091,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2209,Hodan,SO22,Banadir,2015-01-01,0.19,0.19,0.14275000000000002,0.14275000000000002,0.2,2,0.6,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2210,Kahda,SO22,Banadir,2015-01-01,0.24679047619047623,0.2462,0.17780952380952383,0.1797,0.5833333333333334,21,0.027777777777777776,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2211,Karaan,SO22,Banadir,2015-01-01,0.26615,0.26615,0.21065,0.21065,0.07142857142857142,2,0.5,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2212,Shangaani,SO22,Banadir,2015-01-01,,,,,0.0,0,0.0,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2213,Shibis,SO22,Banadir,2015-01-01,,,,,0.0,0,0.25,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
Unspecified,Unspecified,SO22,Banadir,2015-01-01,0.22733066666666668,0.2222,0.17110933333333336,0.16820000000000002,0.44642857142857145,75,0.1488095238095238,0.07142857142857142,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2214,Waaberi,SO22,Banadir,2015-01-01,0.19080000000000003,0.19080000000000003,0.14355,0.14355,0.2222222222222222,2,0.2222222222222222,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2215,Wadajir (Medina),SO22,Banadir,2015-01-01,0.23584,0.23370000000000002,0.19396000000000005,0.18860000000000002,0.16129032258064516,5,0.25806451612903225,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2216,Wardhigley,SO22,Banadir,2015-01-01,,,,,0.0,0,0.6363636363636364,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2217,Yaaqshid,SO22,Banadir,2015-01-01,0.23585,0.23585,0.1652,0.1652,0.14285714285714285,2,0.5,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1602,Bandarbeyla,SO16,Bari,2015-01-01,0.15873923714759536,0.15710000000000002,0.11827194029850747,0.1163,0.9155784998481628,12060,0.017537200121469785,0.00516246583662314,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1601,Bossaso,SO16,Bari,2015-01-01,0.16120433771368764,0.1545,0.11688696360041867,0.1131,0.9510064145100642,8599,0.007962840079628402,0.0005529750055297501,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1603,Caluula,SO16,Bari,2015-01-01,0.21225365721997305,0.2023,0.13565983805668017,0.1326,0.6929119132223677,3705,0.10809799887787544,0.01009912100243127,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1604,Iskushuban,SO16,Bari,2015-01-01,0.14913169043190744,0.14730000000000001,0.11118640731556106,0.1109,0.8968169392577492,19356,0.020618079043691794,0.007552240189037668,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1605,Qandala,SO16,Bari,2015-01-01,0.19526745065595083,0.1917,0.12727044084623568,0.1265,0.9453631284916201,8461,0.010502793296089385,0.000223463687150838,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1606,Qardho,SO16,Bari,2015-01-01,0.1501193042260098,0.1492,0.10991649778192857,0.10930000000000001,0.9810793476269012,21415,4.581271761040865e-05,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2401,Baydhaba,SO24,Bay,2015-01-01,0.33830609780639975,0.3331,0.17242575971020327,0.16620000000000001,0.9892494525184153,14907,0.0017917579135974518,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2402,Buur Hakaba,SO24,Bay,2015-01-01,0.36128341271384135,0.3551,0.20872793545878693,0.2058,0.9824293353705118,20576,0.002387318563789152,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2403,Diinsoor,SO24,Bay,2015-01-01,0.37322805999464337,0.3647,0.21056988661726636,0.20600000000000002,0.9908881811748054,11201,0.0015923566878980893,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2404,Qansax Dheere,SO24,Bay,2015-01-01,0.3267619109947644,0.32380000000000003,0.17962196335078534,0.1782,0.9966084007304983,3820,0.0,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1902,Cabudwaaq,SO19,Galgaduud,2015-01-01,0.20121363447415822,0.1955,0.12079160315920744,0.11850000000000001,0.9695056421278883,7217,0.00013433637829124128,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1903,Cadaado,SO19,Galgaduud,2015-01-01,0.1899453539823009,0.1913,0.12503332806573958,0.125,0.8529451408545626,6328,0.00013478905512872354,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1904,Ceel Buur,SO19,Galgaduud,2015-01-01,0.22164190621320218,0.21960000000000002,0.14120432915425643,0.14020000000000002,0.9417482061317678,14437,0.003587736464448793,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1905,Ceel Dheer,SO19,Galgaduud,2015-01-01,0.24956137851366966,0.24295,0.16305232961108973,0.16010000000000002,0.8526635475662809,10388,0.024296150373471232,0.016252154641713864,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1901,Dhuusamarreeb,SO19,Galgaduud,2015-01-01,0.19237637337760338,0.19210000000000002,0.12055356927256264,0.12000000000000001,0.8835255683712248,13252,0.0017334488965931062,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2602,Baardheere,SO26,Gedo,2015-01-01,0.2940231491617215,0.2919,0.17387774384974364,0.1706,0.9796252398690597,17357,0.004571622079241449,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
