district_id,district_name,region_id,region_name,date,ndvi_mean,ndvi_median,evi_mean,evi_median,valid_pixel_fraction,good_pixel_count,marginal_pixel_fraction,cloudy_pixel_fraction,qa_rule,source_version
SO1102,Baki,SO11,Awdal,2023-11-17,0.2372890372168285,0.22835,0.14592516181229773,0.14295000000000002,0.6464435146443515,2472,0.18514644351464435,0.006276150627615063,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2023-11-17,0.2663898034747935,0.2531,0.15656804329250923,0.152,0.9598141060688901,3511,0.0002733734281027884,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1103,Lughaye,SO11,Awdal,2023-11-17,0.1931753587679384,0.18100000000000002,0.13546933846692336,0.1279,0.7220116249684104,2857,0.1005812484205206,0.0020217336365933787,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1104,Zeylac,SO11,Awdal,2023-11-17,0.17187075,0.15910000000000002,0.1071971875,0.10070000000000001,0.43472354299687543,3200,0.2840646651270208,0.013856812933025405,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2502,Ceel Barde,SO25,Bakool,2023-11-17,0.5529889292583885,0.5561,0.356985082282539,0.35700000000000004,0.5233195392014316,4679,0.19438541550162175,0.0013421317526003803,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2505,Rab Dhuure,SO25,Bakool,2023-11-17,0.48552322325915287,0.49695,0.29342666905958364,0.29550000000000004,0.7341238471673255,2786,0.10935441370223979,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2503,Tayeeglow,SO25,Bakool,2023-11-17,0.6629318236233042,0.6895,0.4365111133280128,0.44970000000000004,0.6653391742997478,5012,0.12863401035444047,0.012743926722421346,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2504,Waajid,SO25,Bakool,2023-11-17,0.6012680379746835,0.60745,0.374328085443038,0.37575000000000003,0.3941378235110695,1264,0.3648269410664172,0.004365450576863112,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2501,Xudur,SO25,Bakool,2023-11-17,0.5546451038575668,0.5632,0.37279395400593474,0.3824,0.41547233780243487,2696,0.23994452149791956,0.0018492834026814608,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2201,Bondhere,SO22,Banadir,2023-11-17,,,,,0.0,0,0.0,1.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
