district_id,district_name,region_id,region_name,date,ndvi_mean,ndvi_median,evi_mean,evi_median,valid_pixel_fraction,good_pixel_count,marginal_pixel_fraction,cloudy_pixel_fraction,qa_rule,source_version
SO1102,Baki,SO11,Awdal,2023-06-10,0.1572643214682981,0.1343,0.10861142936596219,0.0956,0.9403765690376569,3596,0.005230125523012552,0.0002615062761506276,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2023-06-10,0.2721720870678617,0.2604,0.18506216389244562,0.18215,0.854018589393111,3124,0.023783488244942592,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1103,Lughaye,SO11,Awdal,2023-06-10,0.11320119216576782,0.1107,0.08310420096508658,0.0819,0.8903209502148092,3523,0.025018953752843062,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1104,Zeylac,SO11,Awdal,2023-06-10,0.1310486645540969,0.1202,0.09424047080126755,0.0862,0.6001901915500611,4418,0.20717293845944845,0.002173617714984377,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2502,Ceel Barde,SO25,Bakool,2023-06-10,0.25885265333333335,0.26430000000000003,0.15708373333333336,0.1567,0.8388323453752377,7500,0.02572419192484062,0.0011184431271669835,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2505,Rab Dhuure,SO25,Bakool,2023-06-10,0.19127064647641234,0.18580000000000002,0.11814571927781013,0.1139,0.45243741765480894,1717,0.20816864295125165,0.014756258234519103,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2503,Tayeeglow,SO25,Bakool,2023-06-10,0.3442226364846871,0.3366,0.18644312345444172,0.1817,0.6978627372892606,5257,0.11655382981547856,0.0013274923669188902,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2504,Waajid,SO25,Bakool,2023-06-10,0.2667831488314883,0.25830000000000003,0.15900639606396064,0.15560000000000002,0.7605238540692236,2439,0.07670720299345182,0.0031181789834736516,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2501,Xudur,SO25,Bakool,2023-06-10,0.2959266050698887,0.2864,0.1733309879175551,0.16770000000000002,0.6504854368932039,4221,0.10710433040530128,0.0029280320542456463,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2201,Bondhere,SO22,Banadir,2023-06-10,,,,,0.0,0,0.42857142857142855,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
