district_id,district_name,region_id,region_name,date,ndvi_mean,ndvi_median,evi_mean,evi_median,valid_pixel_fraction,good_pixel_count,marginal_pixel_fraction,cloudy_pixel_fraction,qa_rule,source_version
SO1102,Baki,SO11,Awdal,2017-06-26,0.11778402564817397,0.1048,0.08251095623083357,0.07590000000000001,0.9380230125523012,3587,0.012813807531380754,0.003399581589958159,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2017-06-26,0.1746061534058386,0.1716,0.11766565540927304,0.11810000000000001,0.9551667577911427,3494,0.005740841990158557,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1103,Lughaye,SO11,Awdal,2017-06-26,0.08734870340356565,0.0859,0.065702377093463,0.06520000000000001,0.935557240333586,3702,0.01288855193328279,0.005812484205205964,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1104,Zeylac,SO11,Awdal,2017-06-26,0.09304940356028629,0.0882,0.06665993760322995,0.0646,0.740252683059367,5449,0.09957886156772178,0.0044830865371552776,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2502,Ceel Barde,SO25,Bakool,2017-06-26,0.207495530726257,0.21250000000000002,0.11867741775294847,0.1193,0.9009059389330053,8055,0.013980539089587294,0.0002236886254333967,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2505,Rab Dhuure,SO25,Bakool,2017-06-26,0.1601781553398058,0.1539,0.08921510565391204,0.0872,0.9227931488801054,3502,0.021343873517786563,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2503,Tayeeglow,SO25,Bakool,2017-06-26,0.25668836114676935,0.253,0.13469940094137783,0.1327,0.31023496614894464,2337,0.30319925660427455,0.1417761847869375,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2504,Waajid,SO25,Bakool,2017-06-26,0.22656151704940852,0.21910000000000002,0.12742066805845512,0.126,0.44808231992516373,1437,0.27533520424072344,0.008730901153726224,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2501,Xudur,SO25,Bakool,2017-06-26,0.23761842555618942,0.2346,0.12917864613044305,0.1255,0.8104484512251503,5259,0.04237941131145015,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO2201,Bondhere,SO22,Banadir,2017-06-26,,,,,0.0,0,0.0,1.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
