district_id,district_name,region_id,region_name,date,rainfall_mean_mm,rainfall_max_mm,valid_pixel_fraction,source_url,source_version
SO1101,Borama,SO11,Awdal,2023-01-01,2.9373129514808003,14.394993782043457,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.01.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-02,0.6565479429608042,2.4770429134368896,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.02.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-03,0.09774304628742604,0.6145533919334412,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.03.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-04,0.15955038177145814,0.8442133069038391,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.04.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-05,0.07206643127508207,0.5452931523323059,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.05.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-06,0.28925632492808456,0.5828809142112732,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.06.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-07,0.07744645677633923,0.28867584466934204,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.07.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-08,0.1637127305836078,0.5621790885925293,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.08.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-09,0.09149687882745638,0.2494303286075592,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.09.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-10,0.31048484296612017,0.6077758073806763,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.10.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-11,0.015303372585384006,0.07482194900512695,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.11.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-12,0.011005197610343615,0.04042116552591324,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.12.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-13,0.1454501605846665,0.43015244603157043,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.13.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-14,0.17151125689799135,0.5178112983703613,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.14.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-15,0.306311447173357,0.7781267762184143,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.15.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-16,0.8399699663833334,2.03869891166687,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.16.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-17,0.18217375468124042,0.37287887930870056,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.17.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-18,0.007992464075372978,0.032219234853982925,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.18.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2023-01-19,0.007631003237541087,0.03886593505740166,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2023/chirps-v3.0.rnl.2023.01.19.tif,CHIRPS v3 daily final rnl p25
