district_id,district_name,region_id,region_name,date,rainfall_mean_mm,rainfall_max_mm,valid_pixel_fraction,source_url,source_version
SO1101,Borama,SO11,Awdal,2016-01-01,0.003531565732621609,0.019262241199612617,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2016/chirps-v3.0.rnl.2016.01.01.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2016-01-02,0.15565200994553213,0.4770471453666687,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2016/chirps-v3.0.rnl.2016.01.02.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2016-01-03,0.14604006745767864,0.48817145824432373,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2016/chirps-v3.0.rnl.2016.01.03.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2016-01-04,0.2776643991131674,0.47309955954551697,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2016/chirps-v3.0.rnl.2016.01.04.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2016-01-05,0.10313536370681091,0.17407813668251038,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2016/chirps-v3.0.rnl.2016.01.05.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2016-01-06,0.07128716270513409,0.17985188961029053,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2016/chirps-v3.0.rnl.2016.01.06.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2016-01-07,0.014167031349974091,0.09254401177167892,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2016/chirps-v3.0.rnl.2016.01.07.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2016-01-08,0.09828960148562063,0.23776939511299133,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2016/chirps-v3.0.rnl.2016.01.08.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2016-01-09,0.17305508539985484,0.33686646819114685,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2016/chirps-v3.0.rnl.2016.01.09.tif,CHIRPS v3 daily final rnl p25
SO1101,Borama,SO11,Awdal,2016-01-10,0.30947133363224566,0.6119163036346436,1.0,https://data.chc.ucsb.edu/products/CHIRPS/v3.0/daily/final/rnl/p25/2016/chirps-v3.0.rnl.2016.01.10.tif,CHIRPS v3 daily final rnl p25
