district_id,district_name,region_id,region_name,year,month,rainfall_mm,rainfall_daily_mean_mm,rainfall_daily_max_mm,heavy_rain_days,valid_days,valid_pixel_fraction,dry_spell_days_end,baseline_mean_mm,baseline_std_mm,rainfall_anomaly_mm,rainfall_anomaly_z,percent_of_normal,month_start,source_version,season,season_order
SO1101,Borama,SO11,Awdal,2015,1,3.700845075964324,0.1193820992246556,1.141577124595642,0,31,1.0,31,4.315515026938395,1.9368299761282142,-0.6146699509740712,-0.31735875556966353,85.75674172984763,2015-01-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
SO1101,Borama,SO11,Awdal,2017,12,3.3545440808203146,0.10821109938130047,1.1939271688461304,0,31,1.0,92,4.035603865228772,2.238150278919385,-0.6810597844084576,-0.30429582446862513,83.12372058425885,2017-12-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Deyr,4
SO1101,Borama,SO11,Awdal,2018,1,3.389412712779382,0.10933589396062522,0.7595555186271667,0,31,1.0,123,4.315515026938395,1.9368299761282142,-0.9261023141590132,-0.47815364568567953,78.54016708601225,2018-01-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
SO1101,Borama,SO11,Awdal,2018,2,5.311703246589537,0.18970368737819773,2.9125847816467285,0,28,1.0,151,3.8410565344715852,0.8932338397505301,1.4706467121179516,1.6464296880296052,138.28755705414963,2018-02-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
SO1101,Borama,SO11,Awdal,2018,3,6.801742563256828,0.21941105042763961,4.902751922607422,0,31,1.0,28,29.115484691731876,36.46295738595524,-22.31374212847505,-0.6119564546640375,23.361254793702148,2018-03-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
SO1101,Borama,SO11,Awdal,2018,4,104.49415004608983,3.4831383348696607,20.15692710876465,0,30,1.0,1,72.20267840525045,58.6934779847233,32.291471640839376,0.5501713776315007,144.72337086942636,2018-04-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Gu,2
SO1101,Borama,SO11,Awdal,2018,5,111.12576543571313,3.584702110829456,63.07997512817383,2,31,1.0,0,60.83744157150207,33.76240347025109,50.288323864211065,1.4894770127524064,182.66015559695643,2018-05-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Gu,2
SO1101,Borama,SO11,Awdal,2018,6,15.81693077149362,0.527231025716454,7.882252216339111,0,30,1.0,1,15.18694817084962,8.526313696554103,0.6299826006440004,0.07388686636038348,104.14818430639812,2018-06-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Gu,2
SO1101,Borama,SO11,Awdal,2018,7,45.68103248162581,1.4735816929556713,26.606529235839844,0,31,1.0,0,39.34995188067526,25.62036098389982,6.33108060095055,0.24711129577483654,116.08916986772668,2018-07-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Xagaa,3
SO1101,Borama,SO11,Awdal,2018,8,85.51372623871166,2.758507298022957,35.098609924316406,1,31,1.0,1,82.04405026233549,20.496746611026825,3.469675976376166,0.16927935160741814,104.22904033294542,2018-08-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Xagaa,3
SO1101,Borama,SO11,Awdal,2018,9,30.75464156361175,1.0251547187870582,21.7120418548584,0,30,1.0,13,60.42149160760707,18.317636959963274,-29.666850043995318,-1.619578448292099,50.90016936910531,2018-09-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Xagaa,3
SO1101,Borama,SO11,Awdal,2018,10,41.614696570580286,1.3424095667929123,17.046363830566406,0,31,1.0,6,25.469040087386453,24.178263524178604,16.145656483193832,0.667775684843866,163.39326660053422,2018-10-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Deyr,4
SO1101,Borama,SO11,Awdal,2018,11,9.708579910465374,0.3236193303488458,15.1212158203125,0,30,1.0,20,15.607582001432798,15.999138546978484,-5.899002090967423,-0.36870748219637606,62.20425373753675,2018-11-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Deyr,4
SO1101,Borama,SO11,Awdal,2018,12,3.720702028166173,0.12002264606987655,1.3670681715011597,0,31,1.0,51,4.035603865228772,2.238150278919385,-0.3149018370625991,-0.14069736068600308,92.19690912242825,2018-12-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Deyr,4
SO1101,Borama,SO11,Awdal,2019,1,3.370416833179081,0.1087231236509381,0.7078244686126709,0,31,1.0,82,4.315515026938395,1.9368299761282142,-0.9450981937593141,-0.487961362333206,78.0999906648499,2019-01-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
SO1101,Borama,SO11,Awdal,2019,2,3.4223286905041514,0.12222602466086255,1.4314179420471191,0,28,1.0,110,3.8410565344715852,0.8932338397505301,-0.4187278439674338,-0.46877740781112776,89.09862845783294,2019-02-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
SO1101,Borama,SO11,Awdal,2019,3,9.011064557597075,0.29067950185797015,7.8477301597595215,0,31,1.0,23,29.115484691731876,36.46295738595524,-20.1044201341348,-0.5513655933426452,30.949388797762342,2019-03-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Jilaal,1
SO1101,Borama,SO11,Awdal,2019,4,38.635362624548755,1.287845420818292,19.985559463500977,0,30,1.0,8,72.20267840525045,58.6934779847233,-33.5673157807017,-0.5719087866873143,53.5095975355663,2019-04-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Gu,2
SO1101,Borama,SO11,Awdal,2019,5,99.05469889148232,3.1953128674671714,38.69647979736328,1,31,1.0,0,60.83744157150207,33.76240347025109,38.21725731998025,1.1319471776840309,162.81864643348555,2019-05-01,CHIRPS v3 daily final rnl p25; district monthly aggregate,Gu,2
