district_id,district_name,region_id,region_name,date,ndvi_mean,ndvi_median,evi_mean,evi_median,valid_pixel_fraction,good_pixel_count,marginal_pixel_fraction,cloudy_pixel_fraction,qa_rule,source_version
SO1101,Borama,SO11,Awdal,2021-01-01,0.21838224376731305,0.2038,0.1395667590027701,0.1316,0.9868780754510662,3610,0.0010934937124111536,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2021-01-17,0.2059346703296703,0.1913,0.1293332417582417,0.1242,0.9950792782941498,3640,0.0005467468562055,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2021-02-02,0.1947118553811659,0.1844,0.1316406670403587,0.1255,0.9753963914707492,3568,0.0005467468562055,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2021-02-18,0.1800028250137137,0.17185,0.1205289632473944,0.1178,0.9967195188627666,3646,0.0,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2021-03-06,0.1722906798245614,0.1665,0.1183796600877193,0.1172,0.997266265718972,3648,0.0,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2021-03-22,0.1641698150224215,0.1605,0.1139848374439461,0.1138,0.9753963914707492,3568,0.0035538545653362,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2021-04-07,0.1637860587583148,0.1593,0.1129343126385809,0.1131,0.9863313285948606,3608,0.0027337342810278,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2021-04-23,0.1819952475247525,0.1716,0.1257768316831683,0.1241,0.1380535811919081,505,0.44313832695462,0.1180973209404046,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2021-05-09,0.2798298333333333,0.2675,0.1956438333333333,0.1916,0.9841443411700382,3600,0.0021869874248223,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2021-05-25,0.2651387199536635,0.2536,0.1870314219519258,0.1835,0.9439584472389284,3453,0.0112083105522143,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
