district_id,district_name,region_id,region_name,date,ndvi_mean,ndvi_median,evi_mean,evi_median,valid_pixel_fraction,good_pixel_count,marginal_pixel_fraction,cloudy_pixel_fraction,qa_rule,source_version
SO1101,Borama,SO11,Awdal,2018-01-01,0.16815266337177373,0.1655,0.10969925864909393,0.1109,0.9956260251503554,3642,0.0002733734281027884,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-01-17,0.16005151763740774,0.158,0.10513489198796827,0.10650000000000001,0.9997266265718973,3657,0.0,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-02-02,0.15629373626373627,0.1544,0.10446956043956046,0.10490000000000001,0.9950792782941498,3640,0.0,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-02-18,0.15070425531914897,0.15,0.10138201977824393,0.1027,0.9122471295790049,3337,0.0005467468562055768,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-03-06,0.15379077936333702,0.1511,0.10679066959385292,0.10690000000000001,0.996172772006561,3644,0.0005467468562055768,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-03-22,0.15857484848484849,0.1545,0.10873644628099173,0.1072,0.9923455440131219,3630,0.0008201202843083652,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-04-07,0.19373265418502209,0.1947,0.13937654185022028,0.1408,0.49644614543466375,1816,0.30973209404045926,0.0010934937124111536,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-04-23,0.23119220310765815,0.23005,0.16874087125416204,0.1721,0.9852378348824494,3604,0.0032804811372334607,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-05-09,0.23735181200453,0.2333,0.15155441676104192,0.154,0.9655549480590486,3532,0.007927829414980863,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-05-25,0.24102650720838797,0.23905,0.17395036041939713,0.17500000000000002,0.8343357025697102,3052,0.0541279387643521,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-06-10,0.2166314603174603,0.21450000000000002,0.15419790476190476,0.15360000000000001,0.8611262985237835,3150,0.0541279387643521,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-06-26,0.19934455555555555,0.1995,0.1457587777777778,0.1456,0.4920721705850191,1800,0.23892837616183707,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-07-12,0.21718218061008762,0.21450000000000002,0.15216523708849292,0.153,0.9051394204483324,3311,0.026243849097867686,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-07-28,0.21416309314586995,0.2104,0.1540951142355009,0.1521,0.777747402952433,2845,0.08201202843083652,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-08-13,0.238378880866426,0.23460000000000003,0.1641288206979543,0.16405,0.9086932750136687,3324,0.021323127392017496,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-08-29,0.2541270674569574,0.2464,0.16882130962461192,0.16840000000000002,0.9685620557681793,3543,0.0005467468562055768,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-09-14,0.245700593220339,0.23470000000000002,0.16932107344632769,0.16555,0.967741935483871,3540,0.004100601421541826,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-09-30,0.22158318684434367,0.21180000000000002,0.15245432378792176,0.1509,0.9641880809185347,3527,0.00519409513395298,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-10-16,0.2386638698630137,0.2248,0.15796318493150685,0.1549,0.9579004920721705,3504,0.007654455986878075,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2018-11-01,0.23373489655172414,0.2212,0.15038115862068965,0.1464,0.990978676872608,3625,0.0002733734281027884,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
