district_id,district_name,region_id,region_name,date,ndvi_mean,ndvi_median,evi_mean,evi_median,valid_pixel_fraction,good_pixel_count,marginal_pixel_fraction,cloudy_pixel_fraction,qa_rule,source_version
SO1101,Borama,SO11,Awdal,2016-01-01,0.16750441224892987,0.16140000000000002,0.10432627593019428,0.10490000000000001,0.8302351011481685,3037,0.0377255330781848,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2016-01-17,0.1558269277845777,0.1537,0.1001817319461444,0.10085,0.8933843630399125,3268,0.0317113176599234,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2016-02-02,0.1580206332992849,0.1518,0.1010160027238678,0.102,0.8028977583378896,2937,0.0008201202843083,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2016-02-18,0.1431220628792057,0.1394,0.0993169056811914,0.0996,0.9912520503007108,3626,0.0032804811372334,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2016-03-05,0.1400183551508252,0.137,0.097327546955037,0.0966,0.9606342263531984,3514,0.0,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2016-03-21,0.1348154165513423,0.1323,0.0927574591752006,0.093,0.9876981957353744,3613,0.0005467468562055,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2016-04-06,0.1934678995115143,0.186,0.1225951151430565,0.1235,0.7834882449425916,2866,0.1232914160743575,0.0013668671405139,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2016-04-22,0.2105020588235294,0.2019,0.1472245882352941,0.1426,0.9294696555494806,3400,0.0183160196828868,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2016-05-08,0.2799045296167248,0.2677,0.2004626544187519,0.1969,0.863039912520503,3157,0.0133952979770366,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
SO1101,Borama,SO11,Awdal,2016-05-24,0.2623465757238307,0.24985,0.1811592427616926,0.1759,0.981957353745216,3592,0.0016402405686167,0.0,pixel_reliability=0 AND MODLAND_QA(bits0-1)=0 AND VI range -2000..10000,MOD13Q1 V061 Terra 250m 16-day
